"","V1","V2","V3"
"4042",13096,3740,11598
"4043",13713,13716,11954
"4044",12800,13715,13716
"4045",11954,13717,12809
"4046",13720,12803,13723
"4047",13721,13722,12918
"4048",12923,13723,13838
"4049",5667,5085,13262
"4050",12917,4069,3643
"4051",4821,13513,4822
"4052",13730,11904,12795
"4053",11910,13731,4054
"4054",12795,4053,13732
"4055",13735,13737,3636
"4056",4102,13736,13737
"4057",12908,13831,12910
"4058",13738,13739,13742
"4059",4036,13700,13740
"4060",13742,13846,13741
"4061",13743,3520,13744
"4062",13903,13744,13899
"4063",2178,13756,12928
"4064",13748,3121,13866
"4065",13749,12926,13759
"4066",5791,4342,5792
"4067",8083,13514,4821
"4068",9320,4289,4820
"4069",3538,4050,13724
"4070",4127,13759,13869
"4071",4152,4820,8084
"4072",3536,13761,12927
"4073",3536,13762,13763
"4074",3651,13764,13765
"4075",4130,4144,13768
"4076",11966,13768,8835
"4077",6413,227,13078
"4078",4088,4168,4129
"4079",4041,13708,13773
"4080",13775,12903,13774
"4081",13777,13766,13776
"4082",13798,13775,13778
"4083",13774,12913,13779
"4084",10468,11489,13046
"4085",13784,13777,13772
"4086",964,4134,5790
"4087",1649,3070,3075
"4088",4078,857,5794
"4089",13797,8797,12899
"4090",4811,5879,4289
"4091",13802,3537,13782
"4092",13805,13793,12115
"4093",13807,13782,13806
"4094",11378,5019,12821
"4095",13812,13811,4096
"4096",525,4095,13821
"4097",13811,13813,13823
"4098",13813,13814,13815
"4099",13818,12874,13828
"4100",13821,2157,12867
"4101",13821,13823,13824
"4102",13822,13816,4056
"4103",13816,13828,13875
"4104",13829,13830,1941
"4105",4131,1941,3096
"4106",13831,13832,12897
"4107",3627,13835,13836
"4108",4193,5788,7726
"4109",13839,12919,13838
"4110",13841,13833,13844
"4111",857,973,5787
"4112",13840,13844,13845
"4113",5021,1942,5023
"4114",13845,525,13835
"4115",7723,5787,7726
"4116",4155,13911,13848
"4117",4154,13905,13850
"4118",13849,13862,13859
"4119",13908,13854,13866
"4120",13857,11952,13859
"4121",13858,12804,3582
"4122",4129,9091,7902
"4123",13862,11949,13861
"4124",13863,13864,3603
"4125",13861,3603,13848
"4126",13867,13855,12926
"4127",13868,4070,13896
"4128",13869,13870,3132
"4129",4078,4122,973
"4130",13873,13762,4075
"4131",11914,13875,4105
"4132",3599,13687,13686
"4133",4137,4135,13884
"4134",4086,6051,6052
"4135",13876,13879,4133
"4136",4166,5084,4175
"4137",13883,4133,13882
"4138",13884,4026,12843
"4139",3605,4155,12847
"4140",13887,3604,13877
"4141",13888,13889,3544
"4142",8835,13890,11965
"4143",13891,13890,13893
"4144",13894,4075,13765
"4145",13871,13895,13896
"4146",13205,13002,13087
"4147",10476,13870,13899
"4148",13904,13901,4150
"4149",13903,4150,13902
"4150",4149,4148,13910
"4151",13901,13906,13905
"4152",12424,4332,4071
"4153",13850,13908,13909
"4154",13910,4117,13848
"4155",13885,4116,4139
"4156",13913,12746,13916
"4157",13917,3547,12704
"4158",4240,2956,11671
"4159",13297,4950,3844
"4160",528,1687,10195
"4161",3310,3312,13924
"4162",3842,12350,13293
"4163",13926,116,13933
"4164",12866,343,8714
"4165",13931,12348,13930
"4166",5083,6009,4136
"4167",4817,4610,13501
"4168",1002,5783,4078
"4169",4886,6757,13938
"4170",4800,4176,4735
"4171",13943,6755,13942
"4172",5792,5782,4356
"4173",5782,5764,5763
"4174",13952,9948,6027
"4175",4220,4136,5085
"4176",4816,5810,4170
"4177",3024,4178,4181
"4178",4177,13972,14187
"4179",13948,14109,13952
"4180",14192,13955,4182
"4181",13960,4177,13948
"4182",4180,14191,13961
"4183",6892,12782,9459
"4184",13966,13961,12333
"4185",11888,13528,13767
"4186",4267,14115,4188
"4187",4331,13969,13970
"4188",13971,4186,13968
"4189",3023,14117,13972
"4190",4936,4928,13975
"4191",6345,3327,5780
"4192",13977,5011,13976
"4193",5779,762,4108
"4194",13980,13981,9353
"4195",12426,4791,13982
"4196",4587,9339,4582
"4197",13987,13988,13986
"4198",13988,5567,4199
"4199",13990,4198,13989
"4200",9322,13991,4588
"4201",4292,13993,4288
"4202",7014,12716,442
"4203",4583,13996,13997
"4204",12431,13998,3360
"4205",14001,13968,14008
"4206",13712,14002,4334
"4207",4804,4238,4815
"4208",13950,14006,14007
"4209",14006,4210,14015
"4210",4209,14003,14008
"4211",14010,4307,14018
"4212",14012,14115,14002
"4213",12472,12484,11354
"4214",9053,14015,4307
"4215",4308,14186,14016
"4216",14018,4334,14017
"4217",4305,14019,14020
"4218",14021,4305,14182
"4219",9306,14022,14021
"4220",5083,4175,13266
"4221",4623,4815,4680
"4222",14174,14143,14140
"4223",7677,785,7614
"4224",3853,2866,11299
"4225",1632,14171,14173
"4226",9066,14032,1631
"4227",14033,14034,8893
"4228",10260,10259,8693
"4229",13517,13516,4814
"4230",12961,5067,14042
"4231",3671,11652,14044
"4232",1559,14046,4966
"4233",4235,14054,14047
"4234",12548,12554,12539
"4235",3665,5064,4233
"4236",12952,5744,14053
"4237",5070,14054,11652
"4238",4813,4207,3945
"4239",14057,13932,1621
"4240",14059,2940,4158
"4241",4329,5775,4243
"4242",14069,13298,673
"4243",3714,4241,5816
"4244",797,3755,5774
"4245",10222,14077,4249
"4246",14078,14079,14039
"4247",4249,14039,4250
"4248",4258,14100,14080
"4249",14038,4245,4247
"4250",1516,4247,14081
"4251",14084,12513,14083
"4252",3413,14198,14085
"4253",1936,10763,8976
"4254",14090,1519,8851
"4255",236,5142,758
"4256",12516,14096,14097
"4257",14099,14100,14098
"4258",4248,4260,14103
"4259",6069,3739,5773
"4260",4258,3410,3414
"4261",14105,14106,12768
"4262",14108,14195,14107
"4263",14110,9936,14109
"4264",14111,14112,3014
"4265",3067,3259,3076
"4266",10642,11419,11284
"4267",4331,12536,4186
"4268",13969,14116,14117
"4269",14121,3024,14120
"4270",12687,14122,3509
"4271",10364,6718,14123
"4272",6718,14108,14124
"4273",1544,14124,9098
"4274",14181,3066,11315
"4275",14126,2762,5175
"4276",796,6070,5774
"4277",11277,11443,2753
"4278",14133,14131,9238
"4279",3578,3589,4421
"4280",4592,4590,14135
"4281",5770,4499,5875
"4282",14013,14142,14143
"4283",4294,3531,5770
"4284",14147,14142,14146
"4285",5184,14020,14148
"4286",4629,5769,5753
"4287",14151,5180,11391
"4288",14153,4201,14166
"4289",4090,1649,4068
"4290",5995,14138,4293
"4291",2211,1987,2205
"4292",4201,14162,11392
"4293",14165,4290,14158
"4294",5769,4283,4494
"4295",8887,12511,14037
"4296",14171,9058,9892
"4297",14173,14169,14031
"4298",14175,14182,14174
"4299",9360,13987,14176
"4300",9032,9033,14177
"4301",4747,14178,5616
"4302",8083,1649,3078
"4303",1616,5571,9074
"4304",14180,14181,11313
"4305",14016,4217,4218
"4306",5871,3058,4332
"4307",4214,14005,4211
"4308",14183,4215,14022
"4309",14187,8889,14110
"4310",1022,8656,11031
"4311",13948,14190,14191
"4312",14192,3557,3398
"4313",12519,14106,14193
"4314",14194,14195,12766
"4315",14103,14196,14197
"4316",3398,12771,14198
"4317",12615,12764,12762
"4318",2980,12440,3036
"4319",12701,12700,14074
"4320",12762,14052,881
"4321",2778,3028,13995
"4322",11860,11835,11856
"4323",13947,11873,13957
"4324",13946,13937,11870
"4325",13957,11870,11875
"4326",3274,12289,13853
"4327",11387,13808,13851
"4328",12403,1016,13241
"4329",5773,13429,4241
"4330",13843,13785,13770
"4331",4187,13967,4267
"4332",4306,9320,4152
"4333",14114,12536,8779
"4334",4216,4206,11313
"4335",13656,11788,13683
"4336",3783,11244,11241
"4337",4341,4987,4362
"4338",13558,13531,13459
"4339",13528,13474,13530
"4340",13453,4629,5775
"4341",13501,4442,4337
"4342",4351,4066,5766
"4343",7473,6805,696
"4344",5082,12978,13266
"4345",12283,7087,7082
"4346",4496,13381,2603
"4347",3897,13380,13374
"4348",13116,13330,4355
"4349",4895,13285,4355
"4350",13285,3857,13318
"4351",5782,4342,2449
"4352",7456,13225,700
"4353",4378,5764,3739
"4354",13119,13116,13145
"4355",4348,4349,13327
"4356",5763,5779,4172
"4357",11283,2323,2539
"4358",5762,762,5763
"4359",9447,12987,9848
"4360",5869,766,5762
"4361",12936,4778,5221
"4362",11587,4337,13503
"4363",11320,11331,12204
"4364",4789,4810,8551
"4365",5385,12664,4764
"4366",12636,4764,12663
"4367",5386,8722,7464
"4368",7537,12633,7534
"4369",7532,12632,12592
"4370",4388,4443,4845
"4371",12592,3609,7526
"4372",12581,12552,3592
"4373",11093,719,12535
"4374",4463,6912,724
"4375",13409,12482,12470
"4376",12482,4849,4850
"4377",718,12444,717
"4378",3139,5762,4353
"4379",6968,12064,12285
"4380",172,14076,12441
"4381",12351,12285,12293
"4382",4851,4384,4852
"4383",8773,4397,4400
"4384",4382,12330,12293
"4385",12036,4386,4388
"4386",4385,12248,12219
"4387",3168,3143,5761
"4388",4370,12632,4385
"4389",12148,12181,11718
"4390",4449,4450,12080
"4391",4392,12152,12172
"4392",11331,4444,4391
"4393",11303,12081,4449
"4394",3160,5761,3058
"4395",4445,12720,11374
"4396",12074,12071,11374
"4397",4383,14026,5034
"4398",12052,4446,12064
"4399",12050,12036,4844
"4400",4531,4383,4788
"4401",11975,3511,7455
"4402",418,6969,6971
"4403",3789,4576,11970
"4404",11927,4579,6981
"4405",5863,5760,3143
"4406",12064,11878,11867
"4407",5817,3187,5759
"4408",6984,11761,8832
"4409",11759,8952,4605
"4410",4609,9867,5803
"4411",11265,11445,3943
"4412",11732,11752,11744
"4413",11752,12174,11718
"4414",12537,11718,12081
"4415",3578,5825,5758
"4416",11636,5872,8958
"4417",11631,8970,11633
"4418",11629,11628,11614
"4419",11626,7773,11627
"4420",11618,4428,7840
"4421",4279,5757,4540
"4422",11547,11580,11607
"4423",5756,3608,3587
"4424",11546,3879,7803
"4425",5804,7802,4768
"4426",11536,8871,4772
"4427",7900,11523,5796
"4428",4420,880,11488
"4429",7775,1003,5584
"4430",13630,10484,8784
"4431",3197,11171,11170
"4432",11146,7730,1815
"4433",11269,11445,11395
"4434",11265,884,4454
"4435",11395,4436,4440
"4436",4435,11265,11435
"4437",11429,7812,7815
"4438",11417,7783,11281
"4439",5884,3590,5756
"4440",7713,4435,11417
"4441",7713,11389,11380
"4442",4341,4612,8787
"4443",11355,4370,11372
"4444",11333,4392,11353
"4445",11331,4395,12708
"4446",4398,11320,12022
"4447",11136,11070,11134
"4448",12147,12020,12117
"4449",4390,4393,12174
"4450",850,4390,11301
"4451",11289,3914,11298
"4452",7895,11282,11281
"4453",11269,11752,901
"4454",11429,11435,4434
"4455",5528,11263,4756
"4456",11261,11260,7512
"4457",11239,1462,1461
"4458",853,739,4461
"4459",5816,5755,5778
"4460",1461,11132,11129
"4461",4458,11229,383
"4462",11099,11085,11093
"4463",4374,12514,11093
"4464",7476,11084,12555
"4465",5754,3588,5832
"4466",11078,7490,11079
"4467",7827,10041,2908
"4468",10795,11074,4477
"4469",11058,11057,4482
"4470",214,6604,11056
"4471",11033,10921,4473
"4472",4712,6592,10963
"4473",10988,11056,4471
"4474",10992,11022,10798
"4475",10942,1393,4485
"4476",10921,10909,315
"4477",10793,4468,6923
"4478",11074,6807,318
"4479",10853,7471,4493
"4480",6593,10816,6596
"4481",10807,6619,6414
"4482",214,8811,4469
"4483",10799,10992,6591
"4484",10963,10795,4486
"4485",10798,4475,11074
"4486",4484,10793,10787
"4487",10786,10770,6787
"4488",6412,10689,3150
"4489",10747,3638,697
"4490",11238,11437,1683
"4491",5168,8671,12023
"4492",10654,10638,311
"4493",4479,10635,7475
"4494",4294,5754,5753
"4495",11755,11144,11756
"4496",10588,4346,6770
"4497",3077,10586,4875
"4498",4906,10686,4500
"4499",5834,3952,4281
"4500",10549,4498,3679
"4501",4512,5795,7897
"4502",8691,12154,8687
"4503",10468,2927,10225
"4504",251,10464,10461
"4505",10390,4510,10428
"4506",10449,10440,9089
"4507",10428,9089,4509
"4508",10440,13942,10426
"4509",4507,10421,10413
"4510",10460,10411,4505
"4511",9088,6751,1640
"4512",5750,3989,4501
"4513",10380,9072,10387
"4514",5847,11126,11127
"4515",11236,6228,123
"4516",10306,263,14075
"4517",263,10296,9092
"4518",1648,8895,9081
"4519",10222,14033,10261
"4520",10202,10200,14075
"4521",14033,10193,10153
"4522",10152,14034,8950
"4523",10148,10144,4901
"4524",10136,1647,6754
"4525",10124,2641,289
"4526",10122,6708,13024
"4527",10106,258,10114
"4528",258,284,6752
"4529",10094,6752,1613
"4530",13024,290,2935
"4531",8787,4613,4400
"4532",9433,6685,10041
"4533",4815,4813,4816
"4534",9997,9987,3108
"4535",9965,6682,9950
"4536",9960,9959,6741
"4537",9949,277,6677
"4538",6020,9134,4549
"4539",9096,9892,1627
"4540",9887,5873,4421
"4541",9864,4569,9802
"4542",5252,5081,5065
"4543",9799,4793,9738
"4544",9742,9738,13048
"4545",9709,9729,9602
"4546",9723,4548,9724
"4547",4548,9716,4702
"4548",9715,4546,4547
"4549",5649,4538,3354
"4550",5650,11118,5748
"4551",4571,4552,9608
"4552",4551,9602,3978
"4553",9583,4602,9586
"4554",4573,3953,4565
"4555",9524,4599,9576
"4556",9576,8792,9568
"4557",8949,9556,6978
"4558",9010,9524,9608
"4559",421,9568,9526
"4560",4566,4805,4610
"4561",9504,4896,5220
"4562",4896,9481,9502
"4563",4779,9502,5224
"4564",9502,9481,12432
"4565",11115,4554,11117
"4566",4817,4814,4560
"4567",9454,4794,4796
"4568",9457,4621,9799
"4569",9451,4777,4541
"4570",4826,9446,13049
"4571",9446,9709,4551
"4572",4899,9445,6981
"4573",5647,3322,4554
"4574",9444,9441,4576
"4575",3823,9428,9385
"4576",9415,4574,4403
"4577",9414,9412,3882
"4578",3320,11111,11066
"4579",4404,3823,2685
"4580",4732,13101,3886
"4581",11543,2954,11670
"4582",9353,9362,4196
"4583",9362,4203,9360
"4584",9354,14127,9339
"4585",5081,13278,6043
"4586",9358,9339,13991
"4587",4196,14176,4588
"4588",4200,4587,2138
"4589",9304,14172,14022
"4590",2762,9279,4280
"4591",9261,14174,14028
"4592",5175,4280,9248
"4593",13497,13500,9236
"4594",5860,5177,9217
"4595",13978,9217,4792
"4596",5822,3681,9145
"4597",4611,5780,6108
"4598",5952,5315,5080
"4599",4555,9010,4600
"4600",4599,9591,9004
"4601",4603,5837,9132
"4602",8967,4553,11656
"4603",8956,4601,8957
"4604",8958,5876,9101
"4605",4409,8918,8894
"4606",12085,11100,11066
"4607",8891,8888,8849
"4608",3868,9030,8871
"4609",8832,4410,11754
"4610",4167,4560,4612
"4611",5639,9045,4597
"4612",4442,4610,8778
"4613",4531,8777,8773
"4614",8784,11971,12845
"4615",8744,4624,8464
"4616",9061,8540,9048
"4617",8648,4780,3834
"4618",4793,8585,13104
"4619",1711,11425,11512
"4620",8744,13105,8556
"4621",9453,8556,4568
"4622",13975,4687,8552
"4623",4805,4804,4221
"4624",8573,4615,4796
"4625",3358,4945,8458
"4626",12234,13495,11128
"4627",12243,8359,13491
"4628",12149,11071,5047
"4629",4340,11379,4286
"4630",8985,8215,5867
"4631",3946,4803,13513
"4632",8085,890,944
"4633",4806,5743,4637
"4634",13325,3946,4638
"4635",11496,11740,11497
"4636",1816,9397,7930
"4637",8285,4633,439
"4638",13518,4634,4802
"4639",1411,5742,10335
"4640",5048,7789,7776
"4641",7776,12836,7784
"4642",7759,14141,1802
"4643",9503,10521,6301
"4644",7678,4686,9076
"4645",5741,1394,5737
"4646",8640,5740,8644
"4647",9289,9272,7446
"4648",9292,4650,4649
"4649",7446,4648,7603
"4650",4648,7552,7533
"4651",7449,1653,7497
"4652",11437,11439,2840
"4653",7449,9460,9508
"4654",7447,9507,195
"4655",7446,7403,8808
"4656",7352,7491,9659
"4657",7280,5350,5785
"4658",12493,7276,7245
"4659",7278,12442,2344
"4660",7242,2352,4667
"4661",7273,2396,7274
"4662",2396,4920,4919
"4663",4910,5029,4917
"4664",98,2396,7247
"4665",4917,7247,5027
"4666",7245,12448,12492
"4667",4660,7273,7235
"4668",2428,8901,8213
"4669",7183,5053,12436
"4670",9870,4839,10999
"4671",2427,2459,2558
"4672",7147,4673,7135
"4673",4672,10627,5057
"4674",7105,7133,5917
"4675",674,1441,11418
"4676",7103,6737,5061
"4677",7073,5917,9442
"4678",5170,13393,14155
"4679",3805,4816,3047
"4680",4800,2970,4221
"4681",6901,2446,10668
"4682",6874,171,9702
"4683",6852,166,6513
"4684",7703,6842,11806
"4685",6824,6822,11793
"4686",4644,11768,6821
"4687",13973,5119,4622
"4688",6747,9429,7732
"4689",3381,6714,10692
"4690",6691,10699,6700
"4691",6671,3375,10661
"4692",6660,10661,10602
"4693",9675,9925,6649
"4694",6632,10650,6645
"4695",6626,10641,10675
"4696",6624,6626,10647
"4697",5383,9853,6617
"4698",8645,3749,5738
"4699",9283,6607,1745
"4700",5821,5820,3822
"4701",8638,5738,7938
"4702",4703,4547,3639
"4703",4798,9715,4702
"4704",4939,6530,2314
"4705",12862,6509,6495
"4706",6473,6466,2335
"4707",6465,5359,7159
"4708",7238,6443,7175
"4709",2369,10904,6100
"4710",10871,8913,12998
"4711",5742,8306,10336
"4712",4472,10787,6784
"4713",6592,6343,6589
"4714",232,6643,6332
"4715",6323,6614,6324
"4716",6622,6271,8990
"4717",11262,3150,10683
"4718",6619,6246,6245
"4719",6233,7229,6061
"4720",6576,6245,6201
"4721",6668,8990,223
"4722",6163,5337,10838
"4723",8105,6557,12716
"4724",5691,5469,5079
"4725",3957,9595,9724
"4726",7229,6042,8298
"4727",4735,5810,4780
"4728",6002,8987,6672
"4729",5078,5691,5952
"4730",5939,5339,10768
"4731",5916,10768,5920
"4732",11238,2547,4580
"4733",5896,9187,5916
"4734",9135,5882,5870
"4735",8671,4170,4727
"4736",5868,5858,5015
"4737",4742,198,5824
"4738",8805,5814,1498
"4739",5789,13803,8799
"4740",5785,8806,7329
"4741",5765,5749,5718
"4742",5720,5868,4737
"4743",965,8619,1394
"4744",5684,1498,5692
"4745",7397,7352,5671
"4746",991,5735,1369
"4747",3687,4301,4749
"4748",5734,1400,12157
"4749",4747,5616,5571
"4750",14177,14178,13989
"4751",8124,8624,5734
"4752",7373,7378,7372
"4753",8483,1084,4754
"4754",6986,4753,8279
"4755",4759,5732,7028
"4756",4455,12664,5378
"4757",5488,7083,5504
"4758",6929,6925,5448
"4759",7031,4781,4755
"4760",1137,5410,7080
"4761",5410,8200,381
"4762",487,6926,1139
"4763",12634,7465,12636
"4764",4366,4365,4766
"4765",5528,5378,5525
"4766",4764,11263,4767
"4767",4773,4766,6929
"4768",4425,7825,5342
"4769",5312,7817,5313
"4770",5272,11298,11676
"4771",5553,5270,5236
"4772",5232,5236,4426
"4773",11125,5228,4767
"4774",5225,4784,6706
"4775",3249,9477,5224
"4776",5076,5223,12936
"4777",5223,12932,4569
"4778",4361,9451,4898
"4779",4563,12936,5220
"4780",4617,4727,3818
"4781",451,5731,4759
"4782",5050,5111,13985
"4783",2642,11127,5427
"4784",9812,5090,4774
"4785",5090,5076,9477
"4786",6706,9477,1622
"4787",12430,5111,5050
"4788",4400,5034,8552
"4789",4364,5011,5016
"4790",4945,4884,8458
"4791",4195,4941,13985
"4792",4897,4936,4595
"4793",4543,13105,4618
"4794",5225,5041,4567
"4795",8573,4884,8464
"4796",4567,4624,4876
"4797",3681,5818,4798
"4798",4797,4703,5823
"4799",8625,8283,7031
"4800",4170,5168,4680
"4801",5730,5728,5731
"4802",4638,13517,4817
"4803",13486,13527,4631
"4804",4623,4814,4207
"4805",4560,4623,8778
"4806",8282,4633,455
"4807",4830,5728,4831
"4808",1276,10134,12023
"4809",9889,10769,10805
"4810",4364,5034,8550
"4811",9320,5880,4090
"4812",13105,8686,8585
"4813",3055,4533,4238
"4814",4229,4804,4566
"4815",4207,4533,4221
"4816",4533,4679,4176
"4817",4802,4566,4167
"4818",9454,4876,9453
"4819",8358,6110,7922
"4820",4068,8083,4071
"4821",4067,4051,7962
"4822",4001,4051,13527
"4823",3978,3962,9591
"4824",5818,3937,3957
"4825",3930,5818,9583
"4826",9447,3928,4570
"4827",3924,3922,9709
"4828",9445,9446,9608
"4829",11782,6973,3917
"4830",7037,7034,4807
"4831",7016,4807,5730
"4832",4842,3876,13251
"4833",3876,3861,13396
"4834",13251,3857,3824
"4835",3815,9444,9428
"4836",9385,3812,3807
"4837",3801,3789,408
"4838",13396,3753,13225
"4839",3,4670,6074
"4840",3730,3807,1636
"4841",3037,8673,10855
"4842",1636,4832,3693
"4843",13403,3638,3626
"4844",4852,4399,4846
"4845",3609,4370,12624
"4846",4844,3617,3602
"4847",3559,404,7477
"4848",3602,12581,3133
"4849",3539,4376,4854
"4850",4376,11084,11085
"4851",3445,4382,3425
"4852",4382,4844,7452
"4853",4935,11019,4867
"4854",3664,4849,3678
"4855",3344,3325,2828
"4856",4896,2744,4858
"4857",3319,13330,3897
"4858",4856,13374,3295
"4859",3291,297,3293
"4860",3295,295,9481
"4861",295,293,296
"4862",11726,10719,5302
"4863",6768,3227,5129
"4864",3227,3219,5558
"4865",5129,3213,3212
"4866",6705,1622,3211
"4867",6993,4853,5624
"4868",3171,2706,3693
"4869",3155,3135,6770
"4870",13110,3150,3135
"4871",321,3131,3123
"4872",11009,10701,3885
"4873",3098,6758,6761
"4874",11075,292,6762
"4875",2995,4497,10549
"4876",4818,4796,8556
"4877",2995,2989,3000
"4878",4926,5726,4935
"4879",2953,3131,10027
"4880",10690,5269,10523
"4881",3108,2935,3098
"4882",313,6814,316
"4883",313,10873,2934
"4884",4795,4790,8551
"4885",2934,11076,2908
"4886",4169,2906,6765
"4887",2900,2899,13936
"4888",2899,5651,2895
"4889",2871,2864,5600
"4890",2842,2864,10440
"4891",3219,9033,2836
"4892",6765,2831,2828
"4893",295,6768,3361
"4894",10061,90,9047
"4895",4349,3319,14051
"4896",4856,4562,4561
"4897",1712,4792,8158
"4898",2705,4778,12987
"4899",4572,2685,9722
"4900",13110,2666,8959
"4901",4523,2641,6762
"4902",2646,6753,6757
"4903",2631,297,13381
"4904",6769,3897,4905
"4905",2603,4904,13119
"4906",4498,10586,6770
"4907",5032,8641,4910
"4908",2558,5058,7163
"4909",5890,10599,2407
"4910",4663,4907,2460
"4911",2459,2426,5059
"4912",5059,2460,2455
"4913",7595,2455,9011
"4914",2459,10632,10629
"4915",10524,12282,3264
"4916",1976,2404,4918
"4917",4665,12813,4663
"4918",4916,4919,2353
"4919",4918,7247,4662
"4920",2359,4662,7266
"4921",2353,2359,6530
"4922",7266,2352,2344
"4923",3607,2338,3613
"4924",13608,6509,2283
"4925",2314,5028,1950
"4926",5425,8681,4878
"4927",2199,2197,1652
"4928",1712,13973,4190
"4929",2283,2188,2182
"4930",2197,2137,4931
"4931",2101,4930,1578
"4932",2153,12945,2155
"4933",12945,12950,2152
"4934",12490,2147,2143
"4935",8729,4878,4853
"4936",4190,3356,4792
"4937",2057,2052,12869
"4938",12869,3619,1976
"4939",4704,1950,2353
"4940",526,12881,1942
"4941",3355,3357,4791
"4942",12858,1914,1913
"4943",3579,1891,1865
"4944",1883,1913,1810
"4945",5011,4790,4625
"4946",3840,13292,1862
"4947",1857,1853,1834
"4948",2518,3162,12190
"4949",1833,1823,12340
"4950",1823,4999,4159
"4951",12941,3675,3658
"4952",3674,12943,3841
"4953",1853,12856,1810
"4954",1872,4960,1891
"4955",1780,1588,1583
"4956",14070,1777,1583
"4957",1747,1742,2101
"4958",1690,1853,12855
"4959",10640,13079,10507
"4960",4954,1797,1671
"4961",12883,550,7191
"4962",1597,3841,1862
"4963",14072,1588,574
"4964",1492,1578,1571
"4965",13460,8305,8621
"4966",4232,12952,14048
"4967",12175,12707,3893
"4968",4976,1222,1552
"4969",10318,226,10317
"4970",1521,1500,877
"4971",11014,4972,4974
"4972",4971,2683,5724
"4973",1497,12944,12948
"4974",11015,4971,11016
"4975",3764,5723,3397
"4976",1012,4968,4984
"4977",10251,2204,10252
"4978",13637,10687,10608
"4979",4980,1064,1059
"4980",1054,1207,4979
"4981",2400,12480,1025
"4982",12483,1025,1015
"4983",12481,1014,1012
"4984",1439,4976,1489
"4985",5126,12959,942
"4986",907,1559,914
"4987",13507,4337,5119
"4988",5723,11123,5847
"4989",807,905,14072
"4990",2902,5950,5722
"4991",14070,14073,3840
"4992",574,1780,602
"4993",3330,12391,426
"4994",12955,149,14065
"4995",5721,5018,8392
"4996",13295,13930,3844
"4997",12344,13298,6400
"4998",6587,13927,13295
"4999",6400,13295,4950
"5000",11896,3348,8728
"5001",11915,8754,5005
"5002",5489,5014,5721
"5003",11960,10590,12837
"5004",13716,14132,13717
"5005",14132,5001,11959
"5006",13954,12894,12897
"5007",11514,11921,3571
"5008",10065,5009,11508
"5009",5008,5350,7721
"5010",1151,7396,7497
"5011",4789,4945,4192
"5012",863,5013,937
"5013",5012,12818,848
"5014",5487,7828,5002
"5015",4736,778,5025
"5016",4789,13977,13975
"5017",701,11834,749
"5018",7204,7952,4995
"5019",556,12929,4094
"5020",536,13842,547
"5021",13844,3586,4113
"5022",12812,12934,526
"5023",525,4113,13812
"5024",520,3623,8796
"5025",326,198,5015
"5026",13787,131,5596
"5027",4665,2404,5056
"5028",12869,4925,12871
"5029",4663,7259,98
"5030",10113,9348,10112
"5031",7061,567,11378
"5032",4907,12813,698
"5033",6888,5037,5039
"5034",4397,4810,4788
"5035",5049,5719,5069
"5036",6701,9011,12832
"5037",1140,5038,5033
"5038",11823,698,5037
"5039",5033,7061,656
"5040",546,9740,7776
"5041",4794,12429,8573
"5042",252,234,5044
"5043",7912,239,234
"5044",5042,196,195
"5045",7835,5218,115
"5046",109,172,564
"5047",10548,4628,3313
"5048",4640,9450,5301
"5049",9128,5095,5035
"5050",4787,4782,3358
"5051",9689,9006,12836
"5052",8993,12438,12436
"5053",4669,8992,10619
"5054",12436,8984,12933
"5055",2418,8921,8912
"5056",94,5027,3891
"5057",7604,4673,7607
"5058",7151,4908,7595
"5059",4912,4911,2466
"5060",11821,6888,811
"5061",6120,4676,12829
"5062",11649,5063,14047
"5063",5062,2940,11665
"5064",12952,4235,12956
"5065",4542,6043,6009
"5066",6018,14046,1567
"5067",6009,4230,5084
"5068",5952,5944,13278
"5069",13461,5035,7952
"5070",4237,5768,14047
"5071",2360,6184,2357
"5072",13266,5667,5644
"5073",3830,888,5469
"5074",5362,5469,5355
"5075",3827,5362,12980
"5076",4785,4776,5224
"5077",10439,5591,5669
"5078",12976,5672,4729
"5079",4724,13289,5315
"5080",5944,4598,5877
"5081",12976,4585,4542
"5082",3018,4344,5644
"5083",5252,4166,4220
"5084",4136,5067,12965
"5085",4049,4175,3673
"5086",3754,5135,5092
"5087",3558,13283,3614
"5088",3684,3556,3284
"5089",3284,12980,12979
"5090",4784,5223,4785
"5091",1277,1398,3558
"5092",5086,1299,3040
"5093",10409,10427,7062
"5094",13985,5101,13996
"5095",5943,5468,5049
"5096",1562,2980,2979
"5097",11694,11480,1546
"5098",10205,1979,9798
"5099",5895,5704,2162
"5100",132,1474,9594
"5101",5094,13998,13997
"5102",5714,2524,5112
"5103",1436,3835,13283
"5104",12971,1396,12984
"5105",2819,5595,13377
"5106",1299,1277,13276
"5107",1266,1257,12984
"5108",1221,1494,12024
"5109",13998,13377,5544
"5110",7415,9748,7414
"5111",4787,3360,4782
"5112",2526,6279,5102
"5113",906,2985,13281
"5114",903,888,11725
"5115",3832,885,3007
"5116",859,11719,11735
"5117",827,11746,856
"5118",2514,5712,5918
"5119",4987,5171,4687
"5120",430,11513,10183
"5121",713,11757,755
"5122",10059,1483,10375
"5123",9482,783,1496
"5124",2112,2083,2514
"5125",12481,585,12479
"5126",577,1054,4985
"5127",562,3005,9482
"5128",3005,1224,9746
