"","V1","V2","V3"
"272",16384,28060,291
"273",16387,16391,277
"274",16390,277,16440
"275",16393,15762,31
"276",16396,57403,6444
"277",16399,273,274
"278",16401,28076,16404
"279",42187,16405,15750
"280",16408,16413,16421
"281",11490,11493,186
"282",23577,16412,16413
"283",265,16349,57215
"284",16418,15747,16425
"285",22670,2557,308
"286",28,15753,16421
"287",16419,16422,16423
"288",16426,15722,289
"289",16429,288,23616
"290",16432,15739,32978
"291",16435,272,16398
"292",16438,16388,16375
"293",16441,15759,30
"294",16444,21,15737
"295",16447,6442,32988
"296",16450,16451,16455
"297",16453,28075,16403
"298",16455,16372,16437
"299",16458,28039,22755
"300",16461,33011,6446
"301",6450,16462,6482
"302",16463,16464,32985
"303",16469,16459,33008
"304",16473,15324,5789
"305",15338,16474,16480
"306",16475,16476,31304
"307",16479,56587,31303
"308",24850,285,22668
"309",16483,10797,16511
"310",56594,16486,31487
"311",22644,22629,22646
"312",16487,56597,31470
"313",41157,42056,20172
"314",20652,9872,29715
"315",20987,1849,16522
"316",16495,5862,317
"317",9282,316,58776
"318",5766,5764,5760
"319",474,56315,15976
"320",16502,15223,15454
"321",16505,56330,15236
"322",477,57441,16872
"323",2555,22646,22641
"324",16508,16881,16890
"325",16512,16510,15992
"326",16513,16514,57418
"327",56894,57215,56895
"328",57181,41752,361
"329",58030,57451,16521
"330",22636,16677,16520
"331",57467,16528,33082
"332",16531,27835,45459
"333",16532,15918,15935
"334",16536,15992,127
"335",9780,8181,57181
"336",16540,342,15962
"337",16543,15963,16581
"338",16546,15921,339
"339",16549,338,15930
"340",35199,15952,15909
"341",16554,15940,16572
"342",16557,15985,336
"343",16559,15946,16558
"344",16562,16570,15936
"345",16566,16564,15948
"346",46438,198,3167
"347",57283,15945,113
"348",42381,107,15890
"349",16579,15927,15921
"350",16582,16547,16535
"351",16585,16532,103
"352",16590,57473,57475
"353",15889,15659,92
"354",15567,57177,18317
"355",16598,56493,56521
"356",16701,16601,16705
"357",16698,56528,56515
"358",16606,31289,16605
"359",44328,10730,44433
"360",16605,45365,31282
"361",19138,328,57166
"362",16616,16730,33515
"363",51227,373,16617
"364",22635,16520,16733
"365",5804,390,366
"366",16622,365,16621
"367",58031,16625,16681
"368",16627,16663,382
"369",56505,16660,28430
"370",16632,16633,16631
"371",16633,15308,374
"372",22802,48968,16637
"373",16638,56516,363
"374",16640,371,16638
"375",16643,384,16615
"376",16646,16746,384
"377",16649,16658,16639
"378",16676,16650,16651
"379",16654,16605,31286
"380",16657,31317,16663
"381",16659,22634,387
"382",16662,368,31294
"383",16665,16666,16655
"384",16668,376,375
"385",16670,31295,16669
"386",16673,31313,16653
"387",16677,381,16704
"388",16526,18929,16675
"389",16618,16676,16679
"390",16618,365,16680
"391",56511,16681,16682
"392",16685,33508,6174
"393",16689,56495,15293
"394",16692,56480,16632
"395",16695,56521,16603
"396",16699,56530,15313
"397",16702,15352,400
"398",16704,22632,399
"399",10828,398,3270
"400",16709,397,16703
"401",16711,16712,6173
"402",16712,16687,403
"403",16715,402,56527
"404",46418,186,46438
"405",15345,16719,6649
"406",42963,33555,15305
"407",16726,16727,15345
"408",16729,56517,412
"409",16733,10907,16762
"410",16736,6646,33524
"411",1296,46430,46436
"412",16741,408,16732
"413",1310,11497,46435
"414",33520,16745,16746
"415",16749,16651,16642
"416",58937,32723,32722
"417",424,11494,643
"418",32298,16756,16757
"419",16760,33525,421
"420",22639,22635,22630
"421",16765,419,32293
"422",22629,22630,16762
"423",16769,16770,16766
"424",46429,13975,417
"425",16774,15364,6319
"426",16777,32699,56478
"427",16778,16779,56486
"428",16782,6339,1158
"429",16785,15301,56494
"430",445,44850,16829
"431",16789,32676,16797
"432",16792,16800,6304
"433",15116,32697,16793
"434",16798,32614,32650
"435",17552,37371,38402
"436",16803,32613,446
"437",16806,56499,16826
"438",16809,32677,2038
"439",16812,6322,442
"440",16815,16816,56228
"441",16818,16787,16811
"442",16821,439,56109
"443",16824,16778,32748
"444",16827,32661,32667
"445",1434,22617,430
"446",16832,436,56267
"447",30937,5635,16833
"448",16836,245,57219
"449",16309,16837,57219
"450",16842,16843,56736
"451",16848,16849,17026
"452",16851,16896,16892
"453",16854,16893,17018
"454",16857,514,17041
"455",9107,16862,56548
"456",16865,17021,17023
"457",16866,17028,16290
"458",16868,16869,461
"459",16871,16932,16935
"460",16874,461,16928
"461",16877,458,460
"462",16954,16878,16879
"463",16885,4490,27816
"464",16888,2199,4484
"465",16891,16926,475
"466",16894,16853,16849
"467",16897,16850,16950
"468",16900,32819,15238
"469",16903,16290,16902
"470",16906,15983,56725
"471",16903,32820,16866
"472",56730,16910,56720
"473",16914,15397,56321
"474",16915,319,16499
"475",16918,465,483
"476",16927,16890,16884
"477",16930,15657,322
"478",16933,16870,28658
"479",16936,130,16929
"480",16938,16867,16917
"481",16942,483,27813
"482",19406,22627,17211
"483",16947,475,481
"484",56370,56368,24000
"485",16957,4839,28748
"486",16962,56508,32197
"487",16965,4789,28655
"488",16966,4834,16975
"489",16970,28730,16967
"490",16973,28697,32809
"491",6374,16969,16974
"492",16975,16976,16978
"493",16979,16976,16981
"494",16982,28677,495
"495",16985,494,28646
"496",12138,44326,44333
"497",6374,28703,28660
"498",16990,16992,30892
"499",16989,16993,16991
"500",16993,16994,30876
"501",30957,30876,16995
"502",16999,30960,506
"503",17001,5633,31328
"504",17004,30730,5625
"505",17006,29042,30922
"506",17009,502,17003
"507",17015,5810,30270
"508",17017,5575,5003
"509",17020,16855,16852
"510",32818,17031,17033
"511",17025,17029,16863
"512",17027,16863,16844
"513",17024,16842,17028
"514",17032,16859,454
"515",17036,5652,30945
"516",9094,17039,56445
"517",17041,30748,16855
"518",17043,17030,4789
"519",17048,31991,29322
"520",17049,17050,31943
"521",17052,29365,17051
"522",56253,31975,9037
"523",17057,17058,6054
"524",17060,31973,17050
"525",17064,17055,5004
"526",17067,29283,29249
"527",31972,17069,32030
"528",17072,4707,31216
"529",17075,547,8645
"530",17076,17077,17152
"531",17080,32509,15143
"532",28917,22626,16620
"533",574,17083,561
"534",17085,17077,58930
"535",4885,638,551
"536",17088,559,57637
"537",23150,17091,17086
"538",17086,17096,17279
"539",17099,17277,611
"540",36922,17260,27594
"541",17104,9705,542
"542",41559,541,26171
"543",17107,17083,573
"544",17109,17174,56416
"545",17111,12222,17130
"546",17114,17641,7851
"547",17117,8292,529
"548",17118,550,37387
"549",17121,17382,8117
"550",17123,36721,548
"551",58538,535,16944
"552",17127,17128,3
"553",17129,647,17128
"554",15685,17128,17238
"555",17131,709,56422
"556",17134,705,18791
"557",17137,15265,18795
"558",17142,17101,27698
"559",17081,536,17143
"560",6370,27615,561
"561",17149,560,533
"562",57035,9852,57036
"563",17154,17156,17158
"564",17153,17155,17156
"565",17159,17105,35202
"566",17161,56401,15206
"567",18711,57035,57034
"568",1166,57034,18707
"569",17170,17160,35201
"570",17173,17239,572
"571",17178,17109,17105
"572",570,573,17175
"573",572,17177,543
"574",17175,533,27696
"575",579,57028,18708
"576",17185,39441,36731
"577",7868,17186,17187
"578",17186,36902,40029
"579",57027,57036,575
"580",17192,792,17695
"581",17195,8053,582
"582",17198,581,36732
"583",56118,17181,8662
"584",17202,36731,17225
"585",57026,15508,57031
"586",27738,27603,17209
"587",10916,22623,17211
"588",17213,4,7834
"589",17150,17214,17216
"590",17214,4431,36832
"591",596,36708,7848
"592",17224,27721,17223
"593",17227,36715,17203
"594",22618,2546,10926
"595",17230,17231,27720
"596",591,7834,17232
"597",4440,17232,17172
"598",46414,46424,46429
"599",26225,41558,17237
"600",17236,17172,17234
"601",17243,4378,36927
"602",17246,32599,17247
"603",32767,17244,17247
"604",17247,7958,17248
"605",22615,11010,17253
"606",17263,17141,17262
"607",17266,17254,17270
"608",27689,17267,17268
"609",17271,27687,17275
"610",10758,44410,43632
"611",17276,539,27683
"612",17277,17098,17139
"613",17278,17273,17260
"614",17280,17260,17279
"615",17282,22615,638
"616",17285,17289,617
"617",17288,616,17293
"618",17291,36154,55981
"619",17294,34433,34427
"620",35738,7641,17295
"621",17299,35753,35593
"622",17304,6970,17302
"623",7434,35607,17301
"624",17309,34414,7484
"625",17311,36950,17310
"626",17312,17313,36938
"627",17316,7954,17331
"628",36969,17320,27553
"629",17324,36987,32769
"630",17327,7464,7963
"631",17330,37036,7979
"632",17333,27549,17314
"633",17336,36984,7960
"634",17339,7006,6249
"635",17342,34161,17352
"636",17345,34496,36947
"637",17348,6999,34501
"638",535,615,17261
"639",17353,32465,34195
"640",17356,17358,35784
"641",17355,7000,17357
"642",17362,35784,17359
"643",11489,417,46226
"644",17367,35808,17372
"645",17370,35818,6863
"646",17373,34387,34191
"647",17376,17238,553
"648",16944,17261,17350
"649",41544,17259,49563
"650",37416,37391,55989
"651",17386,54123,37399
"652",658,17188,17387
"653",17390,17777,17389
"654",17393,17190,36748
"655",17773,17405,8036
"656",17399,17696,795
"657",17400,17401,37408
"658",17403,37384,652
"659",17405,17779,17404
"660",17406,17390,36758
"661",17408,17409,36697
"662",17411,18154,8118
"663",17417,17513,17416
"664",17420,17428,18742
"665",668,17421,17422
"666",687,46426,723
"667",17427,18885,672
"668",17430,18884,665
"669",17433,18888,18879
"670",17436,15602,57299
"671",17439,57297,57311
"672",17442,667,18840
"673",17445,1215,17453
"674",17448,17620,58171
"675",706,56881,718
"676",17452,1179,1234
"677",17456,18882,18878
"678",8678,17459,17648
"679",56881,9910,710
"680",21398,17450,22611
"681",17466,17471,683
"682",17468,17469,18735
"683",17470,681,17481
"684",17479,18766,728
"685",729,17481,17475
"686",57063,17487,17490
"687",46425,52870,666
"688",17490,57070,15572
"689",57183,57078,17491
"690",17463,45259,22607
"691",17491,15572,57173
"692",701,17494,17493
"693",17497,8174,17522
"694",17500,17501,701
"695",17503,57059,17516
"696",17506,57075,57174
"697",2335,22605,1903
"698",17514,17417,699
"699",57171,698,17517
"700",17519,15522,46232
"701",17523,694,692
"702",18720,17524,57055
"703",17527,17509,57065
"704",17530,8443,720
"705",38767,8114,556
"706",10061,1017,675
"707",38098,17538,17587
"708",17541,17563,18794
"709",17544,726,555
"710",56879,679,15438
"711",15105,54207,55989
"712",17552,38301,55989
"713",17555,17581,17582
"714",17587,17556,17557
"715",17559,56405,17558
"716",17561,17124,17560
"717",15103,17541,17540
"718",47597,675,56879
"719",17569,55983,17528
"720",17570,704,751
"721",8425,17651,38894
"722",755,9918,57695
"723",848,666,942
"724",22603,11097,17508
"725",17579,17584,17558
"726",17588,17557,709
"727",17590,8464,1198
"728",17593,684,17597
"729",17595,685,15079
"730",17598,17594,18784
"731",17601,17606,17113
"732",17604,55923,17609
"733",17607,17600,7850
"734",17610,17614,7849
"735",17613,15075,55923
"736",18745,36717,17617
"737",17413,17619,17447
"738",17623,17123,18168
"739",17626,17627,17632
"740",742,18057,18147
"741",17629,934,18140
"742",17631,740,937
"743",17634,22603,770
"744",8298,17605,55923
"745",37817,55914,17529
"746",17642,17113,750
"747",17644,17645,18860
"748",17647,1192,54495
"749",17457,1220,8274
"750",17653,746,37880
"751",8269,720,17574
"752",17659,37419,17677
"753",17662,17680,7863
"754",17665,17628,959
"755",56869,56853,722
"756",17668,17669,17671
"757",9676,41478,41479
"758",17676,7861,17661
"759",17679,17709,17657
"760",17680,37418,17664
"761",36850,8062,17683
"762",17686,17692,36805
"763",17688,37243,17687
"764",17694,9040,36735
"765",17697,17398,17190
"766",17701,17741,17723
"767",17704,17738,896
"768",17705,778,18064
"769",17711,17687,18063
"770",966,743,17580
"771",17716,8207,37646
"772",17719,780,17746
"773",17722,18064,18043
"774",17725,8135,17699
"775",17728,17737,8146
"776",17731,17732,17727
"777",17734,17410,18042
"778",17736,17702,768
"779",17739,17703,17743
"780",17741,17700,772
"781",17744,17717,17749
"782",17747,37333,37328
"783",17750,905,37313
"784",17753,37316,8149
"785",17756,37327,787
"786",22379,17580,17713
"787",17761,785,788
"788",17764,787,37321
"789",17766,8090,18034
"790",17769,18200,939
"791",17772,17629,18057
"792",17394,17193,580
"793",9669,41451,43024
"794",17780,22601,801
"795",17783,656,17685
"796",15415,941,56840
"797",17855,17786,17787
"798",813,46425,848
"799",975,17791,1243
"800",17792,18402,17802
"801",17804,794,17811
"802",27033,17797,17798
"803",15415,56776,56845
"804",17802,1045,17801
"805",1782,2644,17796
"806",1011,17805,18400
"807",17807,17823,29815
"808",19011,17813,17786
"809",28743,49443,17818
"810",17821,18910,19016
"811",17822,18247,1041
"812",12059,16722,26012
"813",27604,13949,798
"814",17831,19211,17838
"815",17834,17837,19201
"816",17837,19178,17841
"817",17840,17843,821
"818",56870,15436,56840
"819",17846,18261,57315
"820",17848,18255,15615
"821",17851,817,17845
"822",17854,57315,1203
"823",22503,17824,22526
"824",17859,1344,46364
"825",17860,17862,17865
"826",18448,26701,17863
"827",17865,18989,17864
"828",17866,17867,17871
"829",17870,18089,39354
"830",17872,37879,17871
"831",910,17873,18226
"832",2509,2781,22515
"833",17876,17877,17996
"834",18080,17878,17879
"835",17882,17904,37283
"836",17885,17945,17993
"837",56822,56167,56823
"838",17889,8879,18078
"839",15426,56822,15360
"840",26755,17894,8028
"841",849,56793,852
"842",17897,17898,26770
"843",45781,22504,847
"844",4074,26768,17897
"845",17905,48576,17904
"846",17910,18214,55069
"847",26714,843,17947
"848",21249,798,723
"849",56792,15416,841
"850",17920,18069,859
"851",17923,37479,37482
"852",867,841,933
"853",17928,17922,864
"854",17933,865,17937
"855",17966,37728,55458
"856",858,56792,867
"857",17964,17939,18074
"858",977,1600,856
"859",17944,850,17927
"860",17946,17945,17884
"861",17947,22503,866
"862",29346,26640,10939
"863",41350,30184,41323
"864",17958,853,17935
"865",17961,17966,854
"866",33840,861,17856
"867",56789,856,852
"868",17977,37728,55434
"869",22424,17969,22423
"870",37168,4091,17970
"871",17974,17979,17984
"872",17980,17973,17881
"873",17981,17982,17962
"874",17985,17986,26742
"875",17988,17989,26739
"876",26766,17991,26770
"877",17995,4063,17883
"878",22423,22425,3143
"879",4061,37154,17998
"880",18000,18001,48290
"881",891,45921,18032
"882",18005,18124,18174
"883",18008,18110,919
"884",18011,36725,18039
"885",18017,944,886
"886",18020,885,18141
"887",18006,18124,18021
"888",18023,56791,17633
"889",18001,18025,18026
"890",18029,18100,946
"891",17969,22375,881
"892",18033,18034,894
"893",52605,18009,17919
"894",18039,18196,892
"895",45920,22407,964
"896",18044,767,17732
"897",18047,18048,936
"898",18050,18003,18190
"899",900,18051,18134
"900",37590,899,18187
"901",18056,37396,18061
"902",18059,17767,17770
"903",18062,18144,37386
"904",18065,17721,17709
"905",18068,8094,783
"906",18070,2472,22391
"907",37489,18071,18075
"908",37369,18073,37495
"909",18072,18074,18075
"910",39368,831,18076
"911",18079,39374,17887
"912",18083,57180,18082
"913",18086,39355,37494
"914",18088,39377,17874
"915",18091,39365,8874
"916",30101,9625,9636
"917",18096,17965,18095
"918",55389,26845,35524
"919",18165,18100,883
"920",22383,22389,22377
"921",26723,4089,55388
"922",18103,946,18108
"923",18111,26732,18110
"924",942,46424,951
"925",55365,26719,18112
"926",18118,26730,18106
"927",18120,945,18012
"928",18121,48290,18047
"929",18158,30630,1659
"930",18151,18154,18126
"931",41283,41284,9608
"932",18133,18147,18137
"933",9945,852,941
"934",17771,18139,741
"935",18142,18190,18018
"936",18143,897,18051
"937",18146,742,18149
"938",18150,18132,17179
"939",18153,790,954
"940",18155,46212,18070
"941",796,933,56868
"942",21190,723,924
"943",45933,22937,22387
"944",18169,18170,885
"945",18175,18027,927
"946",890,922,18176
"947",18180,18013,36718
"948",56789,9945,56790
"949",18183,18184,18750
"950",18040,18185,17411
"951",59034,924,1062
"952",55295,18189,18196
"953",18192,18139,18048
"954",18195,939,18205
"955",18199,37392,17658
"956",18200,17627,17628
"957",977,56789,999
"958",18204,18205,17664
"959",18208,754,37411
"960",18209,18210,54984
"961",54980,54999,55038
"962",18215,55077,26617
"963",26601,37280,55076
"964",895,22387,22390
"965",18219,18220,18221
"966",22378,770,18218
"967",18225,18220,4003
"968",18229,18076,18235
"969",18234,18230,14774
"970",18237,18209,26586
"971",18238,18239,18217
"972",46415,13981,1092
"973",18239,18219,4002
"974",18246,17873,39343
"975",799,18247,18248
"976",18251,31911,19204
"977",10113,858,957
"978",18252,18881,57309
"979",18256,17847,19221
"980",18262,17845,19207
"981",18265,992,19186
"982",27293,19157,58072
"983",57211,1340,27290
"984",18274,57208,18309
"985",18275,18276,989
"986",18281,19186,987
"987",18287,986,991
"988",18290,18291,18336
"989",18298,985,18286
"990",18299,18301,1007
"991",18304,987,992
"992",18307,991,981
"993",18310,4302,57163
"994",18313,17416,1205
"995",18314,57277,18754
"996",18320,17674,7862
"997",1347,18289,18269
"998",18323,19215,19190
"999",1784,957,1012
"1000",1746,1012,1017
"1001",22404,22375,22424
"1002",18328,19174,18332
"1003",18331,27011,18388
"1004",18380,18332,18333
"1005",18334,18292,18301
"1006",18337,19174,19152
"1007",990,19154,18338
"1008",18342,18338,1347
"1009",18345,19193,19189
"1010",18348,1358,42791
"1011",18351,806,18398
"1012",1000,999,56788
"1013",18356,18363,19005
"1014",18359,26812,18372
"1015",18362,19005,18365
"1016",9572,41147,30830
"1017",10158,1000,706
"1018",18370,18357,18375
"1019",18373,19008,19013
"1020",18376,45158,1023
"1021",22364,57521,2463
"1022",18385,4172,27319
"1023",18381,1020,22884
"1024",27035,4168,27021
"1025",18387,4240,22360
"1026",22322,2450,1030
"1027",1028,18429,1031
"1028",1050,1049,1027
"1029",18396,27024,27042
"1030",27211,1026,22320
"1031",18400,1027,18382
"1032",18401,18382,4175
"1033",18432,18402,17799
"1034",44398,10750,44402
"1035",18408,1260,1038
"1036",27068,18412,18413
"1037",44389,1059,44388
"1038",18418,1035,18949
"1039",18419,18386,1147
"1040",18420,18421,18463
"1041",18422,18421,811
"1042",48197,1043,18657
"1043",1042,18423,18424
"1044",18659,18424,18435
"1045",17807,18425,804
"1046",18655,18426,1048
"1047",1053,18428,18430
"1048",18428,1046,18429
"1049",18430,1028,17798
"1050",1028,18431,18394
"1051",22310,22896,18399
"1052",18434,17797,1055
"1053",18435,1047,18434
"1054",27033,18436,1055
"1055",1052,1054,17795
"1056",18658,1148,18439
"1057",15411,56783,42220
"1058",1081,52901,46415
"1059",1037,45055,44390
"1060",1318,1273,18448
"1061",18446,18449,18450
"1062",48978,951,46414
"1063",18455,1267,1239
"1064",18968,18996,18989
"1065",18460,18997,18459
"1066",18950,18667,18461
"1067",56164,56652,6323
"1068",18467,18483,18490
"1069",18470,18498,1070
"1070",18472,1069,18471
"1071",57937,1162,22278
"1072",18476,18491,1088
"1073",5611,56593,5609
"1074",18478,18479,18516
"1075",18480,18613,27146
"1076",18466,18482,18483
"1077",18486,1085,18496
"1078",18489,18413,1089
"1079",18473,18493,18494
"1080",18497,18490,18472
"1081",13419,46414,1058
"1082",18471,27073,18531
"1083",18479,18501,1241
"1084",18503,18494,18476
"1085",18506,1088,1077
"1086",18409,18386,18507
"1087",18935,18508,18509
"1088",18511,1072,1085
"1089",18514,1078,18907
"1090",18515,1098,1095
"1091",1248,18522,18516
"1092",37319,972,42372
"1093",18518,1244,1112
"1094",46408,1109,46407
"1095",18473,18520,1090
"1096",38772,18464,22277
"1097",18526,18609,1892
"1098",1102,18527,1090
"1099",18530,18535,1894
"1100",18533,27076,27071
"1101",18529,1102,18534
"1102",1101,18609,1098
"1103",18534,18515,18536
"1104",18545,15878,83
"1105",18546,15872,18548
"1106",18551,19755,19763
"1107",15870,18553,15876
"1108",18555,1560,18584
"1109",1094,46406,46409
"1110",84,15872,18560
"1111",18563,1113,18574
"1112",18560,18564,1093
"1113",18568,18569,1111
"1114",18571,19889,26560
"1115",18573,3991,19807
"1116",9510,18576,19810
"1117",81,19797,3993
"1118",56489,15301,56502
"1119",1140,56489,56488
"1120",42376,46409,42375
"1121",58530,18579,22274
"1122",18585,1893,15866
"1123",1893,15883,1124
"1124",18587,1123,18669
"1125",18590,27053,27095
"1126",18593,18594,27049
"1127",18596,4211,18625
"1128",18599,27098,18603
"1129",18601,27050,18606
"1130",18604,4180,27059
"1131",18607,18637,18611
"1132",18482,18608,18525
"1133",18614,18481,18619
"1134",18617,1136,20688
"1135",18620,20696,1890
"1136",18623,27144,1134
"1137",18626,4183,27097
"1138",27064,27063,18636
"1139",18639,27060,18483
"1140",6330,56503,1119
"1141",8142,7362,1142
"1142",18646,1141,18651
"1143",18649,4262,27258
"1144",18652,4264,1145
"1145",47214,1144,58210
"1146",27025,18655,18656
"1147",18657,18658,1039
"1148",1056,18659,18438
"1149",18662,18392,18424
"1150",43783,18665,18666
"1151",18667,18949,18420
"1152",18671,20717,18586
"1153",18673,23274,11986
"1154",18674,11986,27261
"1155",54552,23196,1156
"1156",8123,1155,18648
"1157",18683,23620,1884
"1158",56488,56489,428
"1159",18692,19126,19128
"1160",18695,18687,15539
"1161",47342,46725,22273
"1162",4572,22271,1071
"1163",18702,57050,36688
"1164",18706,1204,17496
"1165",18709,15526,57178
"1166",18712,568,15567
"1167",18713,57151,57149
"1168",48668,18722,56378
"1169",18717,18723,18724
"1170",56345,18718,18719
"1171",22269,6410,22270
"1172",56452,18723,18716
"1173",18727,18724,15218
"1174",2434,2539,28028
"1175",18732,57054,56453
"1176",18736,1187,18772
"1177",18739,57065,18850
"1178",56370,57169,18740
"1179",18743,1213,676
"1180",18746,17618,18890
"1181",18748,18890,1235
"1182",18751,17413,1183
"1183",18752,1182,15137
