"","V1","V2","V3"
"186",189,589,588
"187",114,592,591
"188",214,595,594
"189",189,588,586
"190",212,598,597
"191",164,601,599
"192",959,65,932
"193",139,605,604
"194",182,608,607
"195",192,610,609
"196",166,613,612
"197",130,616,615
"198",104,620,618
"199",105,621,620
"200",213,624,623
"201",191,626,440
"202",206,629,628
"203",212,625,631
"204",184,634,633
"205",157,636,635
"206",132,638,614
"207",132,641,640
"208",129,617,642
"209",178,645,644
"210",157,648,647
"211",131,374,639
"212",632,652,651
"213",85,655,654
"214",63,658,657
"215",65,661,660
"216",85,654,663
"217",951,109,664
"218",133,402,665
"219",158,406,666
"220",195,410,380
"221",171,669,668
"222",171,670,669
"223",92,673,672
"224",85,663,656
"225",119,675,394
"226",133,407,403
"227",143,678,677
"228",117,679,425
"229",92,674,673
"230",143,422,678
"231",162,682,681
"232",85,659,655
"233",188,684,445
"234",188,163,684
"235",210,686,596
"236",688,163,687
"237",655,659,109
"238",226,691,690
"239",214,692,585
"240",230,695,694
"241",962,954,970
"242",190,698,688
"243",211,701,700
"244",210,689,703
"245",227,706,705
"246",696,186,697
"247",158,707,426
"248",160,418,708
"249",159,709,676
"250",171,711,710
"251",187,670,712
"252",159,405,709
"253",186,412,413
"254",713,919,198
"255",135,427,666
"256",18,317,286
"257",331,46,435
"258",336,714,46
"259",182,611,635
"260",192,715,610
"261",213,630,628
"262",191,599,626
"263",214,584,597
"264",165,602,436
"265",139,717,605
"266",140,719,718
"267",166,716,613
"268",139,721,717
"269",137,590,603
"270",138,723,722
"271",138,724,723
"272",114,727,726
"273",89,729,728
"274",66,732,731
"275",59,735,734
"276",970,954,63
"277",82,738,737
"278",766,105,738
"279",41,739,338
"280",178,740,645
"281",203,743,742
"282",203,745,743
"283",108,747,746
"284",962,44,954
"285",107,749,747
"286",750,348,106
"287",60,753,752
"288",81,733,754
"289",61,755,349
"290",83,757,296
"291",970,657,969
"292",107,759,750
"293",43,350,760
"294",41,352,739
"295",41,340,353
"296",106,748,375
"297",62,762,756
"298",84,763,758
"299",108,765,764
"300",105,766,767
"301",60,761,753
"302",57,571,344
"303",204,769,526
"304",221,771,770
"305",203,742,772
"306",183,745,774
"307",183,646,744
"308",184,775,634
"309",157,638,648
"310",108,764,747
"311",130,619,616
"312",105,767,621
"313",103,736,776
"314",82,751,766
"315",181,778,777
"316",781,181,779
"317",154,782,781
"318",153,784,783
"319",146,787,786
"320",120,789,515
"321",120,475,789
"322",222,792,791
"323",179,523,777
"324",255,795,794
"325",257,798,797
"326",175,492,800
"327",204,771,772
"328",200,792,451
"329",235,802,791
"330",246,804,803
"331",224,806,805
"332",236,809,808
"333",250,812,811
"334",200,814,803
"335",248,817,816
"336",240,820,819
"337",213,623,631
"338",236,821,809
"339",235,823,805
"340",235,804,823
"341",240,825,820
"342",255,796,795
"343",248,828,827
"344",253,830,829
"345",246,813,811
"346",257,832,798
"347",200,833,814
"348",230,593,834
"349",207,836,835
"350",157,647,636
"351",203,801,773
"352",154,779,644
"353",128,782,379
"354",128,838,780
"355",181,768,180
"356",153,840,784
"357",969,657,69
"358",127,841,837
"359",102,577,568
"360",152,785,839
"361",126,842,579
"362",126,788,842
"363",177,843,496
"364",220,457,452
"365",174,511,844
"366",201,460,456
"367",173,787,462
"368",250,845,812
"369",258,847,826
"370",242,845,848
"371",248,850,849
"372",253,829,831
"373",249,852,827
"374",238,695,854
"375",227,856,855
"376",239,706,815
"377",242,850,854
"378",249,859,852
"379",237,860,705
"380",247,861,858
"381",254,862,793
"382",244,865,864
"383",232,867,866
"384",225,869,868
"385",226,870,691
"386",232,871,867
"387",214,594,692
"388",632,872,633
"389",224,652,835
"390",223,629,651
"391",236,808,822
"392",229,624,807
"393",193,587,583
"394",190,687,703
"395",142,449,446
"396",162,681,683
"397",161,429,680
"398",241,821,810
"399",257,833,832
"400",256,874,873
"401",251,876,875
"402",243,879,878
"403",245,882,881
"404",251,880,876
"405",234,886,885
"406",233,889,888
"407",234,890,886
"408",234,892,890
"409",231,894,893
"410",286,8,17
"411",256,847,874
"412",96,877,519
"413",252,895,883
"414",247,862,896
"415",255,828,851
"416",219,898,897
"417",231,900,899
"418",244,864,901
"419",252,903,896
"420",252,882,903
"421",199,904,384
"422",244,901,905
"423",197,217,713
"424",381,871,217
"425",243,906,893
"426",231,899,908
"427",853,834,240
"428",251,879,881
"429",225,868,699
"430",169,911,910
"431",215,385,908
"432",194,915,914
"433",194,916,915
"434",170,711,917
"435",145,387,415
"436",970,63,657
"437",196,919,918
"438",955,44,283
"439",172,921,920
"440",172,416,921
"441",64,955,47
"442",50,544,907
"443",169,910,922
"444",119,388,677
"445",194,914,909
"446",172,923,390
"447",172,920,923
"448",116,926,925
"449",111,929,928
"450",90,924,931
"451",116,432,926
"452",65,660,932
"453",190,702,698
"454",226,693,870
"455",243,878,906
"456",219,897,912
"457",244,905,902
"458",169,922,393
"459",16,555,354
"460",89,934,933
"461",81,936,935
"462",114,938,728
"463",115,721,726
"464",129,939,776
"465",129,719,939
"466",113,940,937
"467",138,941,724
"468",138,943,941
"469",81,944,936
"470",59,734,714
"471",82,737,754
"472",662,397,395
"473",90,947,946
"474",116,925,942
"475",141,430,450
"476",111,950,930
"477",112,952,951
"478",111,928,950
"479",136,428,927
"480",47,283,434
"481",287,282,29
"482",64,956,955
"483",957,64,47
"484",86,949,958
"485",64,960,959
"486",68,947,961
"487",88,945,731
"488",46,732,66
"489",113,948,940
"490",109,951,665
"491",287,30,282
"492",5,963,962
"493",17,30,287
"494",317,8,286
"495",5,964,963
"496",5,260,964
"497",304,965,17
"498",316,14,299
"499",3,335,328
"500",12,309,316
"501",11,966,334
"502",35,581,550
"503",11,967,966
"504",11,327,967
"505",16,356,965
"506",91,423,968
"507",69,671,969
"508",92,662,395
"509",955,283,47
"510",5,970,969
"511",5,962,970
"512",659,87,109
"513",64,959,956
"514",64,957,960
"515",261,1,259
"516",260,259,7
"517",261,259,260
"518",264,1,262
"519",263,262,2
"520",264,262,263
"521",267,9,265
"522",266,265,2
"523",267,265,266
"524",270,19,268
"525",269,268,20
"526",270,268,269
"527",273,32,271
"528",272,271,49
"529",273,271,272
"530",275,19,270
"531",274,270,32
"532",275,270,274
"533",277,34,272
"534",276,272,49
"535",277,272,276
"536",280,24,278
"537",279,278,21
"538",280,278,279
"539",30,17,281
"540",339,281,26
"541",284,29,282
"542",283,282,45
"543",284,282,283
"544",287,29,285
"545",286,285,18
"546",287,285,286
"547",288,15,14
"548",25,289,288
"549",292,38,290
"550",291,290,36
"551",292,290,291
"552",294,15,289
"553",293,289,25
"554",294,289,293
"555",297,75,295
"556",296,295,83
"557",297,295,296
"558",300,8,298
"559",299,298,6
"560",300,298,299
"561",302,25,288
"562",301,288,14
"563",302,288,301
"564",304,8,300
"565",303,300,15
"566",304,300,303
"567",307,13,305
"568",306,305,24
"569",307,305,306
"570",309,12,308
"571",301,308,23
"572",309,308,301
"573",311,25,302
"574",310,302,23
"575",311,302,310
"576",314,7,312
"577",313,312,4
"578",314,312,313
"579",316,6,313
"580",315,313,4
"581",316,313,315
"582",395,397,118
"583",298,317,6
"584",662,110,397
"585",320,9,318
"586",319,318,11
"587",320,318,319
"588",269,20,321
"589",322,321,33
"590",269,321,322
"591",325,19,323
"592",324,323,13
"593",325,323,324
"594",267,10,326
"595",325,326,19
"596",267,326,325
"597",318,9,324
"598",327,324,13
"599",318,324,327
"600",264,3,328
"601",259,328,7
"602",264,328,259
"603",265,9,320
"604",263,320,3
"605",265,320,263
"606",329,20,268
"607",326,268,19
"608",329,268,326
"609",330,7,314
"610",317,314,6
"611",330,314,317
"612",333,40,331
"613",332,331,45
"614",333,331,332
"615",319,11,334
"616",335,334,4
"617",319,334,335
"618",338,59,336
"619",337,336,40
"620",338,336,337
"621",340,41,337
"622",339,337,40
"623",340,337,339
"624",671,968,969
"625",333,339,40
"626",969,968,5
"627",343,27,341
"628",342,341,42
"629",343,341,342
"630",346,57,344
"631",345,344,80
"632",346,344,345
"633",295,75,347
"634",348,347,98
"635",295,347,348
"636",349,57,346
"637",297,346,75
"638",349,346,297
"639",342,42,350
"640",351,350,43
"641",342,350,351
"642",353,28,351
"643",352,351,43
"644",353,351,352
"645",356,16,354
"646",355,354,28
"647",356,354,355
"648",358,38,357
"649",341,357,42
"650",358,357,341
"651",361,100,359
"652",360,359,126
"653",361,359,360
"654",58,56,362
"655",569,362,79
"656",365,77,363
"657",364,363,100
"658",365,363,364
"659",368,76,366
"660",367,366,78
"661",368,366,367
"662",370,53,369
"663",368,369,76
"664",370,369,368
"665",372,53,371
"666",291,371,573
"667",372,371,291
"668",364,100,373
"669",366,373,78
"670",364,373,366
"671",376,151,374
"672",375,374,131
"673",376,374,375
"674",99,377,98
"675",377,125,748
"676",379,151,376
"677",378,376,125
"678",379,376,378
"679",382,195,380
"680",381,380,216
"681",382,380,381
"682",385,215,383
"683",384,383,199
"684",385,383,384
"685",388,119,386
"686",387,386,144
"687",388,386,387
"688",391,145,389
"689",390,389,172
"690",391,389,390
"691",393,143,392
"692",391,392,145
"693",393,392,391
"694",396,119,394
"695",395,394,92
"696",396,394,395
"697",399,118,397
"698",398,397,110
"699",399,397,398
"700",386,119,396
"701",400,396,118
"702",386,396,400
"703",401,144,400
"704",399,400,118
"705",401,400,399
"706",403,134,398
"707",402,398,110
"708",403,398,402
"709",406,158,404
"710",405,404,187
"711",406,404,405
"712",409,159,407
"713",408,407,133
"714",409,407,408
"715",412,209,410
"716",411,410,195
"717",412,410,411
"718",404,186,413
"719",404,413,187
"720",414,186,404
"721",414,185,186
"722",158,426,414
"723",416,172,389
"724",415,389,145
"725",416,389,415
"726",419,170,417
"727",418,417,144
"728",419,417,418
"729",420,198,196
"730",171,668,420
"731",422,143,421
"732",266,421,10
"733",422,421,266
"734",425,1,423
"735",424,423,91
"736",425,423,424
"737",426,163,185
"738",671,91,968
"739",429,161,427
"740",428,427,135
"741",429,427,428
"742",432,116,430
"743",431,430,141
"744",432,430,431
"745",435,66,433
"746",434,433,47
"747",435,433,434
"748",438,165,436
"749",437,436,191
"750",438,436,437
"751",441,193,439
"752",440,439,191
"753",441,439,440
"754",423,261,968
"755",442,443,438
"756",968,261,5
"757",445,162,683
"758",444,589,189
"759",445,589,444
"760",446,165,438
"761",442,438,167
"762",446,438,443
"763",448,142,443
"764",447,443,168
"765",448,443,447
"766",450,138,449
"767",448,450,142
"768",450,449,142
"769",453,200,451
"770",452,451,220
"771",453,451,452
"772",456,177,454
"773",455,454,202
"774",456,454,455
"775",459,201,457
"776",458,457,220
"777",459,457,458
"778",462,174,460
"779",461,460,201
"780",462,460,461
"781",464,200,453
"782",463,453,202
"783",464,453,463
"784",467,149,465
"785",466,465,176
"786",467,465,466
"787",363,77,468
"788",469,468,94
"789",363,468,469
"790",121,470,93
"791",470,94,478
"792",471,472,93
"793",97,472,471
"794",475,120,473
"795",474,473,121
"796",475,473,474
"797",468,77,476
"798",477,476,71
"799",468,476,477
"800",93,478,70
"801",423,1,261
"802",480,100,469
"803",479,469,94
"804",480,469,479
"805",481,78,373
"806",361,373,100
"807",481,373,361
"808",56,58,482
"809",573,482,39
"810",367,56,55
"811",78,483,367
"812",483,79,362
"813",483,362,56
"814",356,281,965
"815",484,70,478
"816",477,478,94
"817",484,478,477
"818",486,71,476
"819",485,476,77
"820",486,476,485
"821",488,48,487
"822",486,487,71
"823",488,487,486
"824",491,51,489
"825",490,489,74
"826",491,489,490
"827",494,148,492
"828",493,492,175
"829",494,492,493
"830",496,176,495
"831",454,495,202
"832",496,495,454
"833",497,148,494
"834",465,494,176
"835",497,494,465
"836",495,176,493
"837",463,493,175
"838",495,493,463
"839",500,122,498
"840",499,498,149
"841",500,498,499
"842",503,124,501
"843",502,501,150
"844",503,501,502
"845",474,121,504
"846",503,504,124
"847",474,504,503
"848",471,93,505
"849",506,505,74
"850",471,505,506
"851",509,97,507
"852",508,507,95
"853",509,507,508
"854",504,121,472
"855",510,472,97
"856",504,472,510
"857",473,120,479
"858",470,479,94
"859",473,479,470
"860",512,147,502
"861",511,502,150
"862",512,502,511
"863",514,146,513
"864",512,513,147
"865",514,513,512
"866",359,100,480
"867",515,480,120
"868",359,480,515
"869",70,52,490
"870",505,490,74
"871",517,148,497
"872",516,497,149
"873",517,497,516
"874",518,123,516
"875",498,516,149
"876",518,516,498
"877",520,96,519
"878",518,519,123
"879",520,519,518
"880",501,124,499
"881",467,499,149
"882",501,499,467
"883",506,74,521
"884",507,521,95
"885",506,521,507
"886",523,179,522
"887",461,522,173
"888",523,522,461
"889",525,205,458
"890",524,458,220
"891",525,458,524
"892",527,204,526
"893",525,526,205
"894",527,526,525
"895",529,95,521
"896",528,521,74
"897",529,521,528
"898",532,52,530
"899",531,530,48
"900",532,530,531
"901",535,72,533
"902",534,533,49
"903",535,533,534
"904",505,93,70
"905",965,281,17
"906",528,74,489
"907",536,489,51
"908",528,489,536
"909",539,73,537
"910",538,537,96
"911",539,537,538
"912",510,97,509
"913",500,509,122
"914",510,509,500
"915",540,73,539
"916",529,539,95
"917",540,539,529
"918",533,72,536
"919",276,536,51
"920",533,536,276
"921",538,96,520
"922",508,520,122
"923",538,520,508
"924",541,49,271
"925",322,271,32
"926",541,271,322
"927",277,51,491
"928",532,491,52
"929",277,491,532
"930",543,34,542
"931",279,542,31
"932",543,542,279
"933",274,32,273
"934",543,273,34
"935",274,273,543
"936",534,49,541
"937",544,541,33
"938",534,541,544
"939",545,73,540
"940",535,540,72
"941",545,540,535
"942",546,54,485
"943",365,485,77
"944",546,485,365
"945",547,25,311
"946",290,311,36
"947",547,311,290
"948",550,37,548
"949",549,548,53
"950",550,548,549
"951",551,35,549
"952",372,549,53
"953",551,549,372
"954",554,22,552
"955",553,552,35
"956",554,552,553
"957",303,15,294
"958",555,294,27
"959",303,294,555
"960",531,31,542
"961",531,542,34
"962",70,484,556
"963",484,71,556
"964",557,558,48
"965",37,558,557
"966",559,22,554
"967",308,554,23
"968",559,554,308
"969",560,21,278
"970",305,278,24
"971",560,278,305
"972",556,71,487
"973",530,487,48
"974",556,487,530
"975",562,102,561
"976",377,561,125
"977",99,561,377
"978",347,563,98
"979",75,563,347
"980",80,564,99
"981",564,102,562
"982",567,79,565
"983",566,565,101
"984",567,565,566
"985",561,102,568
"986",378,568,128
"987",561,568,378
"988",569,79,567
"989",564,567,102
"990",569,567,564
"991",563,80,99
"992",75,345,563
"993",356,26,281
"994",570,569,80
"995",327,307,967
"996",572,58,571
"997",574,571,57
"998",482,58,572
"999",573,55,56
"1000",967,307,22
"1001",292,39,482
"1002",574,572,571
"1003",292,572,574
"1004",357,38,574
"1005",575,574,57
"1006",357,574,575
"1007",293,25,547
"1008",358,547,38
"1009",293,547,358
"1010",576,54,546
"1011",369,546,76
"1012",576,546,369
"1013",371,53,370
"1014",573,371,55
"1015",371,370,55
"1016",310,23,553
"1017",551,553,35
"1018",310,553,551
"1019",578,127,577
"1020",566,577,102
"1021",578,577,566
"1022",481,101,565
"1023",483,565,79
"1024",481,565,483
"1025",579,127,578
"1026",360,578,101
"1027",579,578,360
"1028",580,54,576
"1029",548,576,53
"1030",580,576,548
"1031",306,24,581
"1032",552,581,35
"1033",306,581,552
"1034",280,31,558
"1035",582,558,37
"1036",280,558,582
"1037",275,21,560
"1038",323,560,13
"1039",275,560,323
"1040",488,54,580
"1041",557,580,37
"1042",488,580,557
"1043",439,167,437
"1044",439,437,191
"1045",583,167,439
"1046",586,193,584
"1047",585,584,214
"1048",586,584,585
"1049",589,168,587
"1050",588,587,193
"1051",589,587,588
"1052",592,139,590
"1053",591,590,137
"1054",592,590,591
"1055",595,228,593
"1056",594,593,230
"1057",595,593,594
"1058",588,193,586
"1059",596,586,210
"1060",189,586,596
"1061",598,228,595
"1062",597,595,214
"1063",598,595,597
"1064",601,166,599
"1065",600,599,191
"1066",164,599,600
"1067",603,604,602
"1068",603,602,165
"1069",327,13,307
"1070",605,166,601
"1071",604,601,164
"1072",605,601,604
"1073",608,184,606
"1074",607,606,206
"1075",608,606,607
"1076",610,182,607
"1077",609,607,206
"1078",610,607,609
"1079",613,155,611
"1080",612,611,182
"1081",613,611,612
"1082",616,132,614
"1083",615,614,155
"1084",616,614,615
"1085",620,130,617
"1086",618,617,129
"1087",620,617,618
"1088",621,108,619
"1089",620,619,130
"1090",621,619,620
"1091",624,229,622
"1092",623,622,228
"1093",624,622,623
"1094",626,192,625
"1095",440,625,212
"1096",626,625,440
"1097",629,223,627
"1098",628,627,213
"1099",629,627,628
"1100",625,192,630
"1101",631,630,213
"1102",625,630,631
"1103",634,207,632
"1104",967,559,966
"1105",634,632,633
"1106",636,184,608
"1107",635,608,182
"1108",636,608,635
"1109",638,157,637
"1110",614,637,155
"1111",638,637,614
"1112",641,131,639
"1113",640,639,156
"1114",641,639,640
"1115",617,130,615
"1116",642,615,155
"1117",617,615,642
"1118",645,151,643
"1119",644,643,154
"1120",645,643,644
"1121",648,156,646
"1122",647,646,183
"1123",648,646,647
"1124",374,151,649
"1125",639,649,156
"1126",374,649,639
"1127",652,224,650
"1128",651,650,223
"1129",652,650,651
"1130",655,109,653
"1131",654,653,110
"1132",655,653,654
"1133",658,85,656
"1134",657,656,69
"1135",658,656,657
"1136",661,87,659
"1137",660,659,85
"1138",661,659,660
"1139",654,110,662
"1140",663,662,92
"1141",654,662,663
"1142",664,109,87
"1143",112,951,664
"1144",402,110,653
"1145",665,653,109
"1146",402,653,665
"1147",406,159,409
"1148",666,409,135
"1149",406,409,666
"1150",410,209,667
"1151",380,667,216
"1152",410,667,380
"1153",669,195,382
"1154",668,382,197
"1155",669,382,668
"1156",670,187,411
"1157",669,411,195
"1158",670,411,669
"1159",673,91,671
"1160",672,671,69
"1161",673,671,672
"1162",663,92,672
"1163",656,672,69
"1164",663,672,656
"1165",675,117,674
"1166",394,674,92
"1167",675,674,394
"1168",407,159,676
"1169",403,676,134
"1170",407,676,403
"1171",678,117,675
"1172",677,675,119
"1173",678,675,677
"1174",679,2,262
"1175",425,262,1
"1176",679,262,425
"1177",674,117,424
"1178",673,424,91
"1179",674,424,673
"1180",422,2,679
"1181",678,679,117
"1182",422,679,678
"1183",682,161,680
"1184",681,680,141
"1185",682,680,681
"1186",589,445,683
"1187",589,683,168
"1188",966,559,12
"1189",684,161,682
"1190",445,682,162
"1191",684,682,445
"1192",684,163,685
"1193",684,685,161
"1194",686,188,444
"1195",596,444,189
"1196",686,444,596
"1197",687,163,188
"1198",190,688,687
"1199",688,185,163
"1200",967,22,559
"1201",691,211,689
"1202",690,689,210
"1203",691,689,690
"1204",692,226,690
"1205",585,690,210
"1206",692,690,585
"1207",695,238,693
"1208",694,693,226
"1209",695,693,694
"1210",696,209,186
"1211",581,582,550
"1212",698,208,697
"1213",688,697,185
"1214",698,697,688
"1215",701,225,699
"1216",700,699,208
"1217",701,699,700
"1218",689,211,702
"1219",703,702,190
"1220",689,702,703
"1221",706,239,704
"1222",705,704,237
"1223",706,704,705
"1224",697,186,185
"1225",208,696,697
"1226",707,161,685
"1227",426,707,163
"1228",707,685,163
"1229",418,144,401
"1230",708,401,134
"1231",418,401,708
"1232",709,160,708
"1233",676,708,134
"1234",709,708,676
"1235",711,170,419
"1236",710,419,160
"1237",711,419,710
"1238",670,171,710
"1239",712,710,160
"1240",670,710,712
"1241",405,187,712
"1242",709,712,160
"1243",405,712,709
"1244",186,209,412
"1245",413,412,187
"1246",197,713,198
"1247",713,218,919
"1248",427,161,707
"1249",666,707,158
"1250",427,707,666
"1251",550,582,37
"1252",963,284,962
"1253",581,24,582
"1254",435,46,66
"1255",45,331,435
"1256",40,336,46
"1257",336,59,714
"1258",611,155,637
"1259",635,637,157
"1260",611,637,635
"1261",715,166,612
"1262",610,612,182
"1263",715,612,610
"1264",630,192,609
"1265",628,609,206
"1266",630,609,628
"1267",599,166,715
"1268",626,715,192
"1269",599,715,626
"1270",584,193,441
"1271",597,441,212
"1272",584,441,597
"1273",602,164,600
"1274",436,600,191
"1275",602,600,436
"1276",717,140,716
"1277",605,716,166
"1278",717,716,605
"1279",719,129,642
"1280",718,642,155
"1281",719,642,718
"1282",613,140,718
"1283",613,718,155
"1284",716,140,613
"1285",721,115,720
"1286",717,720,140
"1287",721,720,717
"1288",590,139,604
"1289",602,604,164
"1290",590,604,603
"1291",723,137,603
"1292",722,603,165
"1293",723,603,722
"1294",724,114,591
"1295",723,724,137
"1296",724,591,137
"1297",727,103,725
"1298",726,727,115
"1299",727,725,115
"1300",729,103,727
"1301",728,727,114
"1302",729,727,728
"1303",732,67,730
"1304",731,730,88
"1305",732,730,731
"1306",735,60,733
"1307",734,733,81
"1308",735,733,734
"1309",104,105,620
"1310",966,315,334
"1311",737,104,736
"1312",737,736,103
"1313",738,104,737
"1314",738,105,104
"1315",82,766,738
"1316",739,60,735
"1317",338,735,59
"1318",739,735,338
"1319",740,156,649
"1320",645,649,151
"1321",740,649,645
"1322",743,178,741
"1323",742,741,180
"1324",743,741,742
"1325",745,183,744
"1326",743,744,178
"1327",745,744,743
"1328",747,131,641
"1329",746,641,132
"1330",747,641,746
"1331",106,98,748
"1332",334,315,4
"1333",107,106,749
"1334",747,749,131
"1335",107,750,106
"1336",750,83,348
"1337",753,62,751
"1338",752,751,82
"1339",753,751,752
"1340",733,60,752
"1341",754,752,82
"1342",733,752,754
"1343",755,42,575
"1344",349,575,57
"1345",755,575,349
"1346",757,62,756
"1347",296,756,61
"1348",757,756,296
"1349",106,348,98
"1350",966,12,315
"1351",759,84,758
"1352",750,758,83
"1353",759,758,750
"1354",350,42,755
"1355",760,755,61
"1356",350,755,760
"1357",352,43,761
"1358",739,761,60
"1359",352,761,739
"1360",340,26,355
"1361",353,355,28
"1362",340,355,353
"1363",748,125,375
"1364",749,375,131
"1365",106,375,749
"1366",762,43,760
"1367",756,760,61
"1368",762,760,756
"1369",763,62,757
"1370",758,757,83
"1371",763,757,758
"1372",765,84,759
"1373",764,759,107
"1374",765,759,764
"1375",309,14,316
"1376",767,766,84
"1377",335,312,328
"1378",761,43,762
"1379",753,762,62
"1380",761,762,753
"1381",571,58,570
"1382",344,570,80
"1383",571,570,344
"1384",769,180,768
"1385",526,768,205
"1386",769,768,526
"1387",771,204,527
"1388",770,527,222
"1389",771,527,770
"1390",742,180,769
"1391",772,769,204
"1392",742,769,772
"1393",745,203,773
"1394",774,773,207
"1395",745,773,774
"1396",646,156,740
"1397",744,740,178
"1398",646,740,744
"1399",775,183,774
"1400",634,774,207
"1401",775,774,634
"1402",638,132,640
"1403",648,640,156
"1404",638,640,648
"1405",764,107,747
"1406",328,312,7
"1407",335,4,312
"1408",619,108,746
"1409",616,746,132
"1410",619,746,616
"1411",767,84,765
"1412",621,765,108
"1413",767,765,621
"1414",736,104,618
"1415",776,618,129
"1416",736,618,776
"1417",751,62,763
"1418",766,763,84
"1419",751,763,766
"1420",778,179,777
"1421",962,284,44
"1422",963,29,284
"1423",779,181,180
"1424",154,781,779
"1425",782,128,780
"1426",781,780,153
"1427",782,780,781
"1428",784,179,778
"1429",783,778,181
"1430",784,778,783
"1431",787,173,785
"1432",786,785,152
"1433",787,785,786
"1434",789,146,788
"1435",515,788,126
"1436",789,788,515
"1437",475,147,513
"1438",789,513,146
"1439",475,513,789
"1440",792,200,790
"1441",791,790,235
"1442",792,790,791
"1443",523,201,459
"1444",777,459,205
"1445",523,459,777
"1446",795,254,793
"1447",794,793,249
"1448",795,793,794
"1449",798,258,796
"1450",797,796,255
"1451",798,796,797
"1452",492,148,799
"1453",800,799,258
"1454",492,799,800
"1455",771,221,801
"1456",772,801,203
"1457",771,801,772
"1458",792,222,524
"1459",451,524,220
"1460",792,524,451
"1461",802,221,770
"1462",791,770,222
"1463",802,770,791
"1464",804,235,790
"1465",803,790,200
"1466",804,790,803
"1467",806,221,802
"1468",805,802,235
"1469",806,802,805
"1470",809,229,807
"1471",808,807,223
"1472",809,807,808
"1473",812,241,810
"1474",811,810,246
"1475",812,810,811
"1476",814,253,813
"1477",803,813,246
"1478",814,813,803
"1479",817,239,815
"1480",816,815,238
"1481",817,815,816
"1482",820,229,818
"1483",819,818,241
"1484",820,818,819
"1485",623,228,598
"1486",631,598,212
"1487",623,598,631
"1488",821,241,818
"1489",809,818,229
"1490",821,818,809
"1491",823,236,822
"1492",805,822,224
"1493",823,822,805
"1494",804,246,824
"1495",823,824,236
"1496",804,824,823
"1497",825,228,622
