"","V1","V2"
"673",114,728
"674",114,938
"675",115,720
"676",115,721
"677",115,725
"678",115,726
"679",115,727
"680",115,939
"681",116,430
"682",116,432
"683",116,925
"684",116,926
"685",116,942
"686",116,943
"687",117,424
"688",117,425
"689",117,674
"690",117,675
"691",117,678
"692",117,679
"693",118,395
"694",118,396
"695",118,397
"696",118,399
"697",118,400
"698",119,386
"699",119,388
"700",119,394
"701",119,396
"702",119,675
"703",119,677
"704",120,473
"705",120,475
"706",120,479
"707",120,480
"708",120,515
"709",120,789
"710",121,470
"711",121,472
"712",121,473
"713",121,474
"714",121,504
"715",122,498
"716",122,500
"717",122,508
"718",122,509
"719",122,518
"720",122,520
"721",123,516
"722",123,517
"723",123,518
"724",123,519
"725",123,873
"726",123,875
"727",124,499
"728",124,500
"729",124,501
"730",124,503
"731",124,504
"732",124,510
"733",125,375
"734",125,376
"735",125,377
"736",125,378
"737",125,561
"738",125,748
"739",126,359
"740",126,360
"741",126,515
"742",126,579
"743",126,788
"744",126,842
"745",127,577
"746",127,578
"747",127,579
"748",127,837
"749",127,838
"750",127,841
"751",128,378
"752",128,379
"753",128,568
"754",128,780
"755",128,782
"756",128,838
"757",129,617
"758",129,618
"759",129,642
"760",129,719
"761",129,776
"762",129,939
"763",130,615
"764",130,616
"765",130,617
"766",130,619
"767",130,620
"768",131,374
"769",131,375
"770",131,639
"771",131,641
"772",131,747
"773",131,749
"774",132,614
"775",132,616
"776",132,638
"777",132,640
"778",132,641
"779",132,746
"780",133,402
"781",133,403
"782",133,407
"783",133,408
"784",133,665
"785",133,951
"786",134,398
"787",134,399
"788",134,401
"789",134,403
"790",134,676
"791",134,708
"792",135,408
"793",135,409
"794",135,427
"795",135,428
"796",135,666
"797",135,952
"798",136,428
"799",136,429
"800",136,431
"801",136,432
"802",136,927
"803",136,929
"804",137,590
"805",137,591
"806",137,603
"807",137,723
"808",137,724
"809",138,449
"810",138,450
"811",138,722
"812",138,723
"813",138,724
"814",138,941
"815",138,943
"816",139,590
"817",139,592
"818",139,604
"819",139,605
"820",139,717
"821",139,721
"822",140,613
"823",140,716
"824",140,717
"825",140,718
"826",140,719
"827",140,720
"828",141,430
"829",141,431
"830",141,447
"831",141,448
"832",141,450
"833",141,680
"834",141,681
"835",142,443
"836",142,446
"837",142,448
"838",142,449
"839",142,450
"840",143,392
"841",143,393
"842",143,421
"843",143,422
"844",143,677
"845",143,678
"846",144,386
"847",144,387
"848",144,400
"849",144,401
"850",144,417
"851",144,418
"852",145,387
"853",145,388
"854",145,389
"855",145,391
"856",145,392
"857",145,415
"858",146,513
"859",146,514
"860",146,786
"861",146,787
"862",146,788
"863",146,789
"864",147,474
"865",147,475
"866",147,502
"867",147,503
"868",147,512
"869",147,513
"870",148,492
"871",148,494
"872",148,497
"873",148,517
"874",148,799
"875",148,874
"876",149,465
"877",149,467
"878",149,497
"879",149,498
"880",149,499
"881",149,516
"882",150,466
"883",150,467
"884",150,501
"885",150,502
"886",150,511
"887",150,843
"888",151,374
"889",151,376
"890",151,379
"891",151,643
"892",151,645
"893",151,649
"894",152,785
"895",152,786
"896",152,839
"897",152,840
"898",152,841
"899",152,842
"900",153,780
"901",153,781
"902",153,783
"903",153,784
"904",153,837
"905",153,840
"906",154,643
"907",154,644
"908",154,779
"909",154,781
"910",154,782
"911",155,611
"912",155,613
"913",155,614
"914",155,615
"915",155,637
"916",155,642
"917",155,718
"918",156,639
"919",156,640
"920",156,646
"921",156,648
"922",156,649
"923",156,740
"924",157,635
"925",157,636
"926",157,637
"927",157,638
"928",157,647
"929",157,648
"930",158,404
"931",158,406
"932",158,414
"933",158,426
"934",158,666
"935",158,707
"936",159,405
"937",159,406
"938",159,407
"939",159,409
"940",159,676
"941",159,709
"942",160,418
"943",160,419
"944",160,708
"945",160,709
"946",160,710
"947",160,712
"948",161,427
"949",161,429
"950",161,680
"951",161,682
"952",161,684
"953",161,685
"954",161,707
"955",162,445
"956",162,681
"957",162,682
"958",162,683
"959",163,185
"960",163,188
"961",163,426
"962",163,684
"963",163,685
"964",163,687
"965",163,688
"966",163,707
"967",164,599
"968",164,600
"969",164,601
"970",164,602
"971",164,604
"972",165,436
"973",165,438
"974",165,446
"975",165,602
"976",165,603
"977",165,722
"978",166,599
"979",166,601
"980",166,605
"981",166,612
"982",166,613
"983",166,715
"984",166,716
"985",167,437
"986",167,438
"987",167,439
"988",167,442
"989",167,583
"990",168,442
"991",168,443
"992",168,447
"993",168,587
"994",168,589
"995",168,683
"996",169,390
"997",169,391
"998",169,393
"999",169,910
"1000",169,911
"1001",169,922
"1002",170,415
"1003",170,416
"1004",170,417
"1005",170,419
"1006",170,711
"1007",170,917
"1008",171,420
"1009",171,668
"1010",171,669
"1011",171,670
"1012",171,710
"1013",171,711
"1014",172,389
"1015",172,390
"1016",172,416
"1017",172,920
"1018",172,921
"1019",172,923
"1020",173,461
"1021",173,462
"1022",173,522
"1023",173,785
"1024",173,787
"1025",174,460
"1026",174,462
"1027",174,511
"1028",174,512
"1029",174,514
"1030",174,844
"1031",175,463
"1032",175,464
"1033",175,492
"1034",175,493
"1035",175,800
"1036",175,832
"1037",176,465
"1038",176,466
"1039",176,493
"1040",176,494
"1041",176,495
"1042",176,496
"1043",177,454
"1044",177,456
"1045",177,496
"1046",177,843
"1047",177,844
"1048",178,644
"1049",178,645
"1050",178,740
"1051",178,741
"1052",178,743
"1053",178,744
"1054",179,522
"1055",179,523
"1056",179,777
"1057",179,778
"1058",179,784
"1059",179,839
"1060",180,181
"1061",180,741
"1062",180,742
"1063",180,768
"1064",180,769
"1065",180,779
"1066",181,768
"1067",181,777
"1068",181,778
"1069",181,779
"1070",181,781
"1071",181,783
"1072",182,607
"1073",182,608
"1074",182,610
"1075",182,611
"1076",182,612
"1077",182,635
"1078",183,646
"1079",183,647
"1080",183,744
"1081",183,745
"1082",183,774
"1083",183,775
"1084",184,606
"1085",184,608
"1086",184,633
"1087",184,634
"1088",184,636
"1089",184,775
"1090",185,186
"1091",185,414
"1092",185,426
"1093",185,688
"1094",185,697
"1095",186,209
"1096",186,404
"1097",186,412
"1098",186,413
"1099",186,414
"1100",186,696
"1101",186,697
"1102",187,404
"1103",187,405
"1104",187,411
"1105",187,412
"1106",187,413
"1107",187,670
"1108",187,712
"1109",188,444
"1110",188,445
"1111",188,684
"1112",188,686
"1113",188,687
"1114",189,444
"1115",189,586
"1116",189,588
"1117",189,589
"1118",189,596
"1119",190,687
"1120",190,688
"1121",190,698
"1122",190,702
"1123",190,703
"1124",191,436
"1125",191,437
"1126",191,439
"1127",191,440
"1128",191,599
"1129",191,600
"1130",191,626
"1131",192,609
"1132",192,610
"1133",192,625
"1134",192,626
"1135",192,630
"1136",192,715
"1137",193,439
"1138",193,441
"1139",193,583
"1140",193,584
"1141",193,586
"1142",193,587
"1143",193,588
"1144",194,909
"1145",194,911
"1146",194,914
"1147",194,915
"1148",194,916
"1149",194,923
"1150",195,380
"1151",195,382
"1152",195,410
"1153",195,411
"1154",195,669
"1155",196,198
"1156",196,420
"1157",196,917
"1158",196,918
"1159",196,919
"1160",196,921
"1161",197,198
"1162",197,217
"1163",197,381
"1164",197,382
"1165",197,668
"1166",197,713
"1167",198,420
"1168",198,668
"1169",198,713
"1170",198,919
"1171",199,383
"1172",199,384
"1173",199,904
"1174",199,916
"1175",199,918
"1176",199,920
"1177",200,451
"1178",200,453
"1179",200,464
"1180",200,790
"1181",200,792
"1182",200,803
"1183",200,814
"1184",200,833
"1185",201,455
"1186",201,456
"1187",201,457
"1188",201,459
"1189",201,460
"1190",201,461
"1191",201,523
"1192",202,452
"1193",202,453
"1194",202,454
"1195",202,455
"1196",202,463
"1197",202,495
"1198",203,742
"1199",203,743
"1200",203,745
"1201",203,772
"1202",203,773
"1203",203,801
"1204",204,526
"1205",204,527
"1206",204,769
"1207",204,771
"1208",204,772
"1209",205,458
"1210",205,459
"1211",205,525
"1212",205,526
"1213",205,768
"1214",205,777
"1215",206,606
"1216",206,607
"1217",206,609
"1218",206,628
"1219",206,629
"1220",206,872
"1221",207,632
"1222",207,634
"1223",207,773
"1224",207,774
"1225",207,835
"1226",207,836
"1227",208,696
"1228",208,697
"1229",208,698
"1230",208,699
"1231",208,700
"1232",209,410
"1233",209,412
"1234",209,667
"1235",209,696
"1236",209,868
"1237",210,585
"1238",210,586
"1239",210,596
"1240",210,686
"1241",210,689
"1242",210,690
"1243",210,703
"1244",211,689
"1245",211,691
"1246",211,700
"1247",211,701
"1248",211,702
"1249",211,855
"1250",212,440
"1251",212,441
"1252",212,597
"1253",212,598
"1254",212,625
"1255",212,631
"1256",213,623
"1257",213,624
"1258",213,627
"1259",213,628
"1260",213,630
"1261",213,631
"1262",214,584
"1263",214,585
"1264",214,594
"1265",214,595
"1266",214,597
"1267",214,692
"1268",215,383
"1269",215,385
"1270",215,907
"1271",215,908
"1272",215,913
"1273",215,915
"1274",216,380
"1275",216,381
"1276",216,667
"1277",216,869
"1278",216,871
"1279",217,381
"1280",217,713
"1281",217,871
"1282",217,887
"1283",217,889
"1284",217,891
"1285",218,713
"1286",218,891
"1287",218,892
"1288",218,898
"1289",218,904
"1290",218,919
"1291",219,384
"1292",219,385
"1293",219,897
"1294",219,898
"1295",219,912
"1296",220,451
"1297",220,452
"1298",220,457
"1299",220,458
"1300",220,524
"1301",221,770
"1302",221,771
"1303",221,801
"1304",221,802
"1305",221,806
"1306",221,836
"1307",222,524
"1308",222,525
"1309",222,527
"1310",222,770
"1311",222,791
"1312",222,792
"1313",223,627
"1314",223,629
"1315",223,650
"1316",223,651
"1317",223,807
"1318",223,808
"1319",224,650
"1320",224,652
"1321",224,805
"1322",224,806
"1323",224,822
"1324",224,835
"1325",225,699
"1326",225,701
"1327",225,856
"1328",225,860
"1329",225,867
"1330",225,868
"1331",225,869
"1332",226,690
"1333",226,691
"1334",226,692
"1335",226,693
"1336",226,694
"1337",226,870
"1338",227,705
"1339",227,706
"1340",227,855
"1341",227,856
"1342",227,857
"1343",227,870
"1344",228,593
"1345",228,595
"1346",228,598
"1347",228,622
"1348",228,623
"1349",228,825
"1350",229,622
"1351",229,624
"1352",229,807
"1353",229,809
"1354",229,818
"1355",229,820
"1356",230,593
"1357",230,594
"1358",230,694
"1359",230,695
"1360",230,834
"1361",230,853
"1362",231,893
"1363",231,894
"1364",231,899
"1365",231,900
"1366",231,908
"1367",231,912
"1368",232,866
"1369",232,867
"1370",232,871
"1371",232,887
"1372",232,888
"1373",232,901
"1374",233,863
"1375",233,864
"1376",233,888
"1377",233,889
"1378",233,890
"1379",233,891
"1380",234,885
"1381",234,886
"1382",234,890
"1383",234,892
"1384",234,894
"1385",234,897
"1386",235,790
"1387",235,791
"1388",235,802
"1389",235,804
"1390",235,805
"1391",235,823
"1392",236,808
"1393",236,809
"1394",236,821
"1395",236,822
"1396",236,823
"1397",236,824
"1398",237,704
"1399",237,705
"1400",237,860
"1401",237,861
"1402",237,866
"1403",237,905
"1404",238,693
"1405",238,695
"1406",238,815
"1407",238,816
"1408",238,854
"1409",238,857
"1410",239,704
"1411",239,706
"1412",239,815
"1413",239,817
"1414",239,852
"1415",239,858
"1416",240,242
"1417",240,819
"1418",240,820
"1419",240,825
"1420",240,834
"1421",240,845
"1422",240,853
"1423",241,810
"1424",241,812
"1425",241,818
"1426",241,819
"1427",241,821
"1428",242,845
"1429",242,848
"1430",242,850
"1431",242,853
"1432",242,854
"1433",243,878
"1434",243,879
"1435",243,884
"1436",243,885
"1437",243,893
"1438",243,906
"1439",244,864
"1440",244,865
"1441",244,901
"1442",244,902
"1443",244,903
"1444",244,905
"1445",245,863
"1446",245,865
"1447",245,881
"1448",245,882
"1449",245,884
"1450",245,886
"1451",246,803
"1452",246,804
"1453",246,810
"1454",246,811
"1455",246,813
"1456",246,824
"1457",247,858
"1458",247,859
"1459",247,861
"1460",247,862
"1461",247,896
"1462",247,902
"1463",248,816
"1464",248,817
"1465",248,827
"1466",248,828
"1467",248,849
"1468",248,850
"1469",249,793
"1470",249,794
"1471",249,827
"1472",249,852
"1473",249,859
"1474",250,811
"1475",250,812
"1476",250,831
"1477",250,845
"1478",250,848
"1479",250,849
"1480",250,851
"1481",251,875
"1482",251,876
"1483",251,877
"1484",251,879
"1485",251,880
"1486",251,881
"1487",252,880
"1488",252,882
"1489",252,883
"1490",252,895
"1491",252,896
"1492",252,903
"1493",253,813
"1494",253,814
"1495",253,829
"1496",253,830
"1497",253,831
"1498",254,793
"1499",254,795
"1500",254,826
"1501",254,846
"1502",254,862
"1503",254,895
"1504",255,794
"1505",255,795
"1506",255,796
"1507",255,797
"1508",255,828
"1509",255,829
"1510",255,851
"1511",256,846
"1512",256,847
"1513",256,873
"1514",256,874
"1515",256,876
"1516",256,883
"1517",257,797
"1518",257,798
"1519",257,830
"1520",257,832
"1521",257,833
"1522",258,796
"1523",258,798
"1524",258,799
"1525",258,800
"1526",258,826
"1527",258,847
"1528",259,260
"1529",259,261
"1530",259,264
"1531",259,328
"1532",260,261
"1533",260,330
"1534",260,964
"1535",261,423
"1536",261,968
"1537",262,263
"1538",262,264
"1539",262,425
"1540",262,679
"1541",263,264
"1542",263,265
"1543",263,320
"1544",264,328
"1545",265,266
"1546",265,267
"1547",265,320
"1548",266,267
"1549",266,421
"1550",266,422
"1551",267,325
"1552",267,326
"1553",268,269
"1554",268,270
"1555",268,326
"1556",268,329
"1557",269,270
"1558",269,321
"1559",269,322
"1560",270,274
"1561",270,275
"1562",271,272
"1563",271,273
"1564",271,322
"1565",271,541
"1566",272,273
"1567",272,276
"1568",272,277
"1569",273,274
"1570",273,543
"1571",274,275
"1572",274,543
"1573",275,323
"1574",275,560
"1575",276,277
"1576",276,533
"1577",276,536
"1578",277,491
"1579",277,532
"1580",278,279
"1581",278,280
"1582",278,305
"1583",278,560
"1584",279,280
"1585",279,542
"1586",279,543
"1587",280,558
"1588",280,582
"1589",281,339
"1590",281,356
"1591",281,965
"1592",282,283
"1593",282,284
"1594",282,287
"1595",282,332
"1596",283,284
"1597",283,434
"1598",283,955
"1599",284,962
"1600",284,963
"1601",285,286
"1602",285,287
"1603",285,963
"1604",285,964
"1605",286,287
"1606",286,317
"1607",288,289
"1608",288,301
"1609",288,302
"1610",289,293
"1611",289,294
"1612",290,291
"1613",290,292
"1614",290,311
"1615",290,547
"1616",291,292
"1617",291,371
"1618",291,372
"1619",291,573
"1620",292,482
"1621",292,572
"1622",292,574
"1623",293,294
"1624",293,358
"1625",293,547
"1626",294,303
"1627",294,555
"1628",295,296
"1629",295,297
"1630",295,347
"1631",295,348
"1632",296,297
"1633",296,756
"1634",296,757
"1635",297,346
"1636",297,349
"1637",298,299
"1638",298,300
"1639",298,317
"1640",299,300
"1641",299,316
"1642",300,303
"1643",300,304
"1644",301,302
"1645",301,308
"1646",301,309
"1647",302,310
"1648",302,311
"1649",303,304
"1650",303,555
"1651",304,965
"1652",305,306
"1653",305,307
"1654",305,560
"1655",306,307
"1656",306,552
"1657",306,581
"1658",307,327
"1659",307,967
"1660",308,309
"1661",308,554
"1662",308,559
"1663",309,316
"1664",310,311
"1665",310,551
"1666",310,553
"1667",311,547
"1668",312,313
"1669",312,314
"1670",312,328
"1671",312,335
"1672",313,314
"1673",313,315
"1674",313,316
"1675",314,317
"1676",314,330
"1677",315,316
"1678",315,334
"1679",315,966
"1680",317,330
"1681",318,319
"1682",318,320
"1683",318,324
"1684",318,327
"1685",319,320
"1686",319,334
"1687",319,335
"1688",321,322
"1689",321,909
"1690",321,914
"1691",322,541
"1692",323,324
"1693",323,325
"1694",323,560
"1695",324,325
"1696",324,327
"1697",325,326
"1698",326,329
"1699",327,967
"1700",328,335
"1701",329,910
"1702",329,922
"1703",330,964
"1704",331,332
"1705",331,333
"1706",331,435
"1707",332,333
"1708",333,339
"1709",334,335
"1710",334,966
"1711",336,337
"1712",336,338
"1713",336,714
"1714",337,338
"1715",337,339
"1716",337,340
"1717",338,735
"1718",338,739
"1719",339,340
"1720",340,353
"1721",340,355
"1722",341,342
"1723",341,343
"1724",341,357
"1725",341,358
"1726",342,343
"1727",342,350
"1728",342,351
"1729",343,354
"1730",343,555
"1731",344,345
"1732",344,346
"1733",344,570
"1734",344,571
"1735",345,346
"1736",345,563
"1737",346,349
"1738",347,348
"1739",347,563
"1740",348,750
"1741",349,575
"1742",349,755
"1743",350,351
"1744",350,755
"1745",350,760
"1746",351,352
"1747",351,353
"1748",352,353
"1749",352,739
"1750",352,761
"1751",353,355
"1752",354,355
"1753",354,356
"1754",354,555
"1755",355,356
"1756",356,965
"1757",357,358
"1758",357,574
"1759",357,575
"1760",358,547
"1761",359,360
"1762",359,361
"1763",359,480
"1764",359,515
"1765",360,361
"1766",360,578
"1767",360,579
"1768",361,373
"1769",361,481
"1770",362,483
"1771",362,569
"1772",363,364
"1773",363,365
"1774",363,468
"1775",363,469
"1776",364,365
"1777",364,366
"1778",364,373
"1779",365,485
"1780",365,546
"1781",366,367
"1782",366,368
"1783",366,373
"1784",367,368
"1785",367,483
"1786",368,369
"1787",368,370
"1788",369,370
"1789",369,546
"1790",369,576
"1791",370,371
"1792",371,372
"1793",371,573
"1794",372,549
"1795",372,551
"1796",373,481
"1797",374,375
"1798",374,376
"1799",374,639
"1800",374,649
"1801",375,376
"1802",375,748
"1803",375,749
"1804",376,378
"1805",376,379
"1806",377,561
"1807",377,748
"1808",378,379
"1809",378,561
"1810",378,568
"1811",379,643
"1812",379,782
"1813",380,381
"1814",380,382
"1815",380,410
"1816",380,667
"1817",381,382
"1818",381,871
"1819",382,668
"1820",382,669
"1821",383,384
"1822",383,385
"1823",383,915
"1824",383,916
"1825",384,385
"1826",384,898
"1827",384,904
"1828",385,908
"1829",385,912
"1830",386,387
"1831",386,388
"1832",386,396
"1833",386,400
"1834",387,388
"1835",387,415
"1836",387,417
"1837",388,392
"1838",388,677
"1839",389,390
"1840",389,391
"1841",389,415
"1842",389,416
"1843",390,391
"1844",390,911
"1845",390,923
"1846",391,392
"1847",391,393
"1848",392,393
"1849",392,677
"1850",393,421
"1851",393,922
"1852",394,395
"1853",394,396
"1854",394,674
"1855",394,675
"1856",395,396
"1857",395,397
"1858",395,662
"1859",396,400
"1860",397,398
"1861",397,399
"1862",397,662
"1863",398,399
"1864",398,402
"1865",398,403
"1866",399,400
"1867",399,401
"1868",400,401
"1869",401,418
"1870",401,708
"1871",402,403
"1872",402,653
